original_time_s,xadc.tp,xadc.tn,sample,top_sample,acq,conv,evaluate,trial11,rp,rn,vcm,cdac_differential_v
1.352688134135e-05,0.5667934363399,1.180317526329,0.0,-9.754524583438e-06,0.002603603622223,1.787899115755,0.0,1.8,1.099920950604,0.7000825938122,0.9000000099078,-0.6135240899891
1.352688558714e-05,0.5670046286688,1.180173920822,0.0,-1.050964621844e-05,0.002600709139259,1.787918864098,0.0,1.8,1.099919214346,0.7000843104289,0.9000000099034,-0.6131692921531999
1.352689002138e-05,0.567223735213,1.180018408414,0.0,-1.126023542689e-05,0.002597786612482,1.787938226253,0.0,1.8,1.099917402702,0.7000861025657,0.9000000098988,-0.612794673201
1.352689328423e-05,0.5673846089818,1.17990058768,0.0,-1.176654647442e-05,0.002595751937368,1.787951630901,0.0,1.8,1.09991607088,0.7000874207067,0.9000000098955,-0.6125159786982
1.352689700914e-05,0.5675677268917,1.179762813296,0.0,-1.231460226194e-05,0.002593518182195,1.78796615228,0.0,1.8,1.099914551883,0.7000889247773,0.9000000098917,-0.6121950864043001
1.35268997843e-05,0.5677035994424,1.179658023863,0.0,-1.270860402156e-05,0.002591899591289,1.787976499283,0.0,1.8,1.099913421249,0.7000900447581,0.9000000098888,-0.6119544244205999
1.352690358894e-05,0.5678890479854,1.179511601743,0.0,-1.32240912431e-05,0.00258973911955,1.787990107045,0.0,1.8,1.099911872764,0.7000915792648,0.9000000098849,-0.6116225537576001
1.352690797272e-05,0.568101369324,1.179339085102,0.0,-1.379450657915e-05,0.002587307007676,1.788005134759,0.0,1.8,1.099910090945,0.7000933458194,0.9000000098805,-0.611237715778
1.352691307029e-05,0.568346804407,1.179133904471,0.0,-1.439397772831e-05,0.002584604202112,1.788021753055,0.0,1.8,1.099908022369,0.7000953977248,0.9000000098753,-0.610787100064
1.352691912473e-05,0.5686367590599,1.178884594372,0.0,-1.501004466345e-05,0.002581600591677,1.788040309485,0.0,1.8,1.099905570434,0.700097831289,0.9000000098692,-0.6102478353121001
1.3526925394e-05,0.5689358896687,1.178620712007,0.0,-1.555301769288e-05,0.002578738843588,1.788058181327,0.0,1.8,1.099903037371,0.7001003468643,0.9000000098628,-0.6096848223383
1.352693104038e-05,0.5692040926681,1.17837857679,0.0,-1.599134863046e-05,0.002576321984395,1.788073167007,0.0,1.8,1.09990076126,0.7001026084709,0.9000000098571,-0.6091744841218999
1.352693612073e-05,0.5694447011733,1.178157488731,0.0,-1.63401850185e-05,0.002574283769328,1.788085767632,0.0,1.8,1.09989871771,0.7001046399401,0.9000000098521,-0.6087127875577
1.352694162394e-05,0.5697043608154,1.177914942623,0.0,-1.668443726546e-05,0.002572181215621,1.788098577216,0.0,1.8,1.09989650887,0.7001068366611,0.9000000098465,-0.6082105818076
1.352694651927e-05,0.5699342863396,1.177696797279,0.0,-1.69661123299e-05,0.002570378231395,1.788109346094,0.0,1.8,1.099894548279,0.7001087872546,0.9000000098416,-0.6077625109394
1.352695240782e-05,0.5702097323762,1.177431848839,0.0,-1.726146630122e-05,0.002568309672169,1.788121588037,0.0,1.8,1.099892195288,0.7001111291184,0.9000000098358,-0.6072221164628001
1.352696002048e-05,0.5705642124174,1.177085762267,0.0,-1.75858912609e-05,0.002565788544754,1.788136341273,0.0,1.8,1.099889162192,0.7001141491531,0.9000000098282,-0.6065215498495999
1.35269651629e-05,0.5708027262609,1.176850440551,0.0,-1.773891818188e-05,0.002564218801283,1.788145709189,0.0,1.8,1.099887119014,0.7001161843267,0.9000000098231,-0.6060477142901001
1.352696873809e-05,0.5709686076913,1.176685907692,0.0,-1.783531817145e-05,0.002563193978074,1.788151800508,0.0,1.8,1.099885701237,0.7001175969209,0.9000000098195,-0.6057173000007
1.352697203888e-05,0.571121298068,1.17653337302,0.0,-1.794047755044e-05,0.002562241856943,1.788157235281,0.0,1.8,1.099884394257,0.7001188993635,0.9000000098163,-0.605412074952
1.352697553029e-05,0.5712823283179,1.176371465821,0.0,-1.80508009091e-05,0.002561238734758,1.788162832192,0.0,1.8,1.099883013877,0.7001202751826,0.9000000098128,-0.6050891375031
1.35269780848e-05,0.5714002769995,1.176252688792,0.0,-1.810910877524e-05,0.002560549731071,1.788166754712,0.0,1.8,1.099882005268,0.7001212806224,0.9000000098103,-0.6048524117924999
1.352698098946e-05,0.5715341650542,1.176117325947,0.0,-1.817709173764e-05,0.002559770496688,1.788171087553,0.0,1.8,1.099880859802,0.7001224226425,0.9000000098074,-0.6045831608928
1.35269843967e-05,0.5716906840675,1.175958174172,0.0,-1.826138677139e-05,0.002558848170586,1.788176071309,0.0,1.8,1.099879518029,0.7001237605651,0.900000009804,-0.6042674901045
1.352698816108e-05,0.5718630585224,1.175781944766,0.0,-1.834629502548e-05,0.002557837708646,1.788181461209,0.0,1.8,1.099878037983,0.700125236579,0.9000000098003,-0.6039188862436
1.352699568984e-05,0.5722064311882,1.175428513585,0.0,-1.848013475805e-05,0.002555879594994,1.788191837687,0.0,1.8,1.099875085359,0.7001281817698,0.9000000097929,-0.6032220823968
1.352700666292e-05,0.5727040421562,1.174911818316,0.0,-1.860759531067e-05,0.002553187956321,1.788205985129,0.0,1.8,1.099870799747,0.7001324578535,0.9000000097821,-0.6022077761597999
1.35270167572e-05,0.5731589851892,1.174435583323,0.0,-1.867165290335e-05,0.002550862734422,1.788218032159,0.0,1.8,1.099866875965,0.7001363740454,0.9000000097722,-0.6012765981338
1.352702890249e-05,0.5737029280452,1.173862436065,0.0,-1.869694018089e-05,0.002548221298285,1.788231449023,0.0,1.8,1.099862178473,0.7001410636266,0.9000000097603,-0.6001595080198001
1.352704009814e-05,0.5742010239855,1.173334742005,0.0,-1.868011090632e-05,0.002545906691343,1.788242926225,0.0,1.8,1.099857870959,0.7001453648215,0.9000000097493,-0.5991337180195
1.35270530603e-05,0.5747736883042,1.172725467357,0.0,-1.862243293818e-05,0.002543337453279,1.788255348006,0.0,1.8,1.099852910814,0.7001503185673,0.9000000097366,-0.5979517790528001
