 time            v(vdd)          cm              v(xpga.xamp.bn) v(xpga.xamp.bp) v(xpga.xamp.start) i(vdd)         
 5.52700000e-05  1.80000000e+00  9.82671567e-01  6.32486430e-01  6.82595272e-01  4.26098928e-03 -1.72549945e-04 
 5.52900000e-05  1.80000000e+00  9.88624988e-01  6.32508320e-01  6.82550325e-01  4.25998392e-03 -1.75767881e-04 
 5.53100000e-05  1.80000000e+00  9.86879631e-01  6.32555745e-01  6.82458471e-01  4.25762672e-03 -1.78537044e-04 
 5.53300000e-05  1.80000000e+00  9.74812404e-01  6.32631884e-01  6.82320568e-01  4.25355185e-03 -1.80604297e-04 
 5.53500000e-05  1.80000000e+00  9.52298959e-01  6.32726210e-01  6.82159670e-01  4.24819321e-03 -1.81642389e-04 
 5.53700000e-05  1.80000000e+00  9.21728168e-01  6.32819406e-01  6.82009481e-01  4.24262306e-03 -1.81272136e-04 
 5.53900000e-05  1.80000000e+00  8.87240430e-01  6.32891929e-01  6.81901817e-01  4.23802140e-03 -1.79078571e-04 
 5.54100000e-05  1.80000000e+00  8.53876175e-01  6.32929371e-01  6.81859484e-01  4.23530790e-03 -1.74722751e-04 
 5.54300000e-05  1.80000000e+00  8.26466895e-01  6.32924950e-01  6.81890832e-01  4.23498402e-03 -1.68373143e-04 
 5.54500000e-05  1.80000000e+00  8.08198786e-01  6.32881200e-01  6.81985094e-01  4.23703834e-03 -1.60976706e-04 
 5.54700000e-05  1.80000000e+00  7.99668974e-01  6.32809675e-01  6.82115195e-01  4.24091315e-03 -1.53903854e-04 
 5.54900000e-05  1.80000000e+00  7.99284351e-01  6.32726936e-01  6.82250313e-01  4.24568275e-03 -1.48107619e-04 
 5.55100000e-05  1.80000000e+00  8.04552255e-01  6.32648554e-01  6.82368184e-01  4.25039071e-03 -1.43845431e-04 
 5.55300000e-05  1.80000000e+00  8.13158065e-01  6.32584469e-01  6.82458718e-01  4.25435996e-03 -1.40919939e-04 
 5.55500000e-05  1.80000000e+00  8.23424573e-01  6.32538063e-01  6.82521307e-01  4.25730905e-03 -1.39052456e-04 
 5.55700000e-05  1.80000000e+00  8.34347893e-01  6.32507915e-01  6.82560698e-01  4.25926807e-03 -1.38007366e-04 
 5.55900000e-05  1.80000000e+00  8.45436079e-01  6.32490308e-01  6.82583401e-01  4.26043863e-03 -1.37659325e-04 
 5.56100000e-05  1.80000000e+00  8.56502221e-01  6.32481183e-01  6.82595361e-01  4.26106095e-03 -1.37946342e-04 
 5.56300000e-05  1.80000000e+00  8.67509271e-01  6.32477224e-01  6.82601045e-01  4.26134416e-03 -1.38868200e-04 
 5.56500000e-05  1.80000000e+00  8.78486439e-01  6.32476121e-01  6.82603462e-01  4.26143495e-03 -1.40471941e-04 
 5.56700000e-05  1.80000000e+00  8.89487701e-01  6.32476355e-01  6.82604491e-01  4.26143167e-03 -1.42725780e-04 
 5.56900000e-05  1.80000000e+00  9.00569782e-01  6.32477116e-01  6.82605185e-01  4.26139132e-03 -1.45585320e-04 
 5.57100000e-05  1.80000000e+00  9.11783149e-01  6.32477887e-01  6.82606078e-01  4.26134263e-03 -1.48944079e-04 
 5.57300000e-05  1.80000000e+00  9.23166571e-01  6.32478315e-01  6.82607421e-01  4.26131204e-03 -1.52640305e-04 
 5.57500000e-05  1.80000000e+00  9.34741125e-01  6.32478279e-01  6.82609254e-01  4.26130716e-03 -1.56529870e-04 
 5.57700000e-05  1.80000000e+00  9.46496893e-01  6.32477889e-01  6.82611335e-01  4.26132723e-03 -1.60477361e-04 
 5.57900000e-05  1.80000000e+00  9.58354107e-01  6.32477621e-01  6.82612880e-01  4.26134855e-03 -1.64390194e-04 
 5.58100000e-05  1.80000000e+00  9.70027736e-01  6.32478545e-01  6.82611608e-01  4.26132049e-03 -1.68174668e-04 
 5.58300000e-05  1.80000000e+00  9.80599745e-01  6.32483874e-01  6.82600633e-01  4.26110012e-03 -1.71761913e-04 
 5.58500000e-05  1.80000000e+00  9.87804778e-01  6.32501380e-01  6.82564366e-01  4.26031074e-03 -1.75060438e-04 
 5.58700000e-05  1.80000000e+00  9.88130774e-01  6.32542204e-01  6.82484087e-01  4.25831813e-03 -1.77951653e-04 
 5.58900000e-05  1.80000000e+00  9.78546833e-01  6.32612182e-01  6.82355418e-01  4.25463197e-03 -1.80206132e-04 
 5.59100000e-05  1.80000000e+00  9.58305799e-01  6.32703857e-01  6.82196993e-01  4.24948845e-03 -1.81512901e-04 
 5.59300000e-05  1.80000000e+00  9.29273252e-01  6.32799143e-01  6.82041320e-01  4.24385916e-03 -1.81502136e-04 
 5.59500000e-05  1.80000000e+00  8.95259517e-01  6.32877928e-01  6.81921452e-01  4.23894058e-03 -1.79765998e-04 
 5.59700000e-05  1.80000000e+00  8.61181300e-01  6.32924346e-01  6.81862740e-01  4.23573193e-03 -1.75917971e-04 
 5.59900000e-05  1.80000000e+00  8.32039575e-01  6.32929683e-01  6.81877369e-01  4.23483934e-03 -1.69972191e-04 
 5.60100000e-05  1.80000000e+00  8.11519576e-01  6.32894245e-01  6.81959115e-01  4.23637756e-03 -1.62696687e-04 
 5.60300000e-05  1.80000000e+00  8.00830885e-01  6.32827732e-01  6.82083806e-01  4.23990677e-03 -1.55440336e-04 
 5.60500000e-05  1.80000000e+00  7.98783150e-01  6.32746066e-01  6.82220171e-01  4.24456012e-03 -1.49303744e-04 
 5.60700000e-05  1.80000000e+00  8.02974119e-01  6.32665557e-01  6.82343321e-01  4.24935540e-03 -1.44697300e-04 
 5.60900000e-05  1.80000000e+00  8.10986564e-01  6.32597667e-01  6.82440469e-01  4.25353368e-03 -1.41489233e-04 
 5.61100000e-05  1.80000000e+00  8.20982651e-01  6.32547188e-01  6.82509192e-01  4.25672325e-03 -1.39402885e-04 
 5.61300000e-05  1.80000000e+00  8.31813551e-01  6.32513586e-01  6.82553356e-01  4.25889634e-03 -1.38182931e-04 
 5.61500000e-05  1.80000000e+00  8.42888353e-01  6.32493467e-01  6.82579325e-01  4.26022627e-03 -1.37682959e-04 
 5.61700000e-05  1.80000000e+00  8.53966441e-01  6.32482720e-01  6.82593303e-01  4.26095471e-03 -1.37824416e-04 
 5.61900000e-05  1.80000000e+00  8.64985954e-01  6.32477811e-01  6.82600115e-01  4.26130031e-03 -1.38596768e-04 
 5.62100000e-05  1.80000000e+00  8.75965457e-01  6.32476222e-01  6.82603078e-01  4.26142520e-03 -1.40039995e-04 
 5.62300000e-05  1.80000000e+00  8.86955968e-01  6.32476235e-01  6.82604307e-01  4.26143645e-03 -1.42155989e-04 
 5.62500000e-05  1.80000000e+00  8.98014975e-01  6.32476925e-01  6.82605022e-01  4.26140265e-03 -1.44881733e-04 
 5.62700000e-05  1.80000000e+00  9.09194479e-01  6.32477729e-01  6.82605840e-01  4.26135254e-03 -1.48138434e-04 
 5.62900000e-05  1.80000000e+00  9.20536290e-01  6.32478257e-01  6.82607068e-01  4.26131738e-03 -1.51769591e-04 
 5.63100000e-05  1.80000000e+00  9.32066370e-01  6.32478331e-01  6.82608796e-01  4.26130521e-03 -1.55627848e-04 
 5.63300000e-05  1.80000000e+00  9.43783944e-01  6.32477986e-01  6.82610863e-01  4.26132172e-03 -1.59570665e-04 
 5.63500000e-05  1.80000000e+00  9.55631734e-01  6.32477636e-01  6.82612651e-01  4.26134541e-03 -1.63500308e-04 
 5.63700000e-05  1.80000000e+00  9.67394788e-01  6.32478116e-01  6.82612388e-01  4.26133609e-03 -1.67320249e-04 
 5.63900000e-05  1.80000000e+00  9.78361049e-01  6.32481944e-01  6.82604676e-01  4.26118246e-03 -1.70960555e-04 
 5.64100000e-05  1.80000000e+00  9.86621959e-01  6.32495702e-01  6.82575997e-01  4.26057289e-03 -1.74333056e-04 
 5.64300000e-05  1.80000000e+00  9.88848115e-01  6.32530283e-01  6.82507004e-01  4.25891588e-03 -1.77334482e-04 
 5.64500000e-05  1.80000000e+00  9.81703218e-01  6.32593705e-01  6.82388583e-01  4.25562985e-03 -1.79759325e-04 
 5.64700000e-05  1.80000000e+00  9.63831307e-01  6.32681742e-01  6.82234392e-01  4.25075511e-03 -1.81314794e-04 
 5.64900000e-05  1.80000000e+00  9.36537959e-01  6.32778032e-01  6.82075015e-01  4.24513114e-03 -1.81640803e-04 
 5.65100000e-05  1.80000000e+00  9.03260005e-01  6.32862222e-01  6.81944321e-01  4.23994971e-03 -1.80339862e-04 
 5.65300000e-05  1.80000000e+00  8.68738366e-01  6.32917131e-01  6.81869928e-01  4.23627896e-03 -1.76996852e-04 
 5.65500000e-05  1.80000000e+00  8.38066760e-01  6.32932221e-01  6.81867542e-01  4.23482522e-03 -1.71495847e-04 
 5.65700000e-05  1.80000000e+00  8.15362022e-01  6.32905605e-01  6.81935471e-01  4.23582451e-03 -1.64415624e-04 
 5.65900000e-05  1.80000000e+00  8.02449745e-01  6.32844960e-01  6.82053052e-01  4.23896180e-03 -1.57036676e-04 
 5.66100000e-05  1.80000000e+00  7.98609917e-01  6.32765246e-01  6.82189330e-01  4.24344576e-03 -1.50580310e-04 
 5.66300000e-05  1.80000000e+00  8.01596153e-01  6.32683225e-01  6.82317086e-01  4.24828768e-03 -1.45622005e-04 
 5.66500000e-05  1.80000000e+00  8.08919120e-01  6.32611781e-01  6.82420727e-01  4.25265517e-03 -1.42116018e-04 
 5.66700000e-05  1.80000000e+00  8.18585359e-01  6.32557199e-01  6.82495794e-01  4.25608418e-03 -1.39798005e-04 
 5.66900000e-05  1.80000000e+00  8.29293798e-01  6.32519960e-01  6.82545069e-01  4.25848047e-03 -1.38395349e-04 
 5.67100000e-05  1.80000000e+00  8.40343292e-01  6.32497111e-01  6.82574631e-01  4.25998284e-03 -1.37740104e-04 
 5.67300000e-05  1.80000000e+00  8.51430458e-01  6.32484558e-01  6.82590877e-01  4.26082861e-03 -1.37735896e-04 
 5.67500000e-05  1.80000000e+00  8.62463563e-01  6.32478567e-01  6.82598989e-01  4.26124531e-03 -1.38360227e-04 
 5.67700000e-05  1.80000000e+00  8.73448696e-01  6.32476401e-01  6.82602613e-01  4.26140978e-03 -1.39658952e-04 
 5.67900000e-05  1.80000000e+00  8.84431951e-01  6.32476137e-01  6.82604108e-01  4.26143956e-03 -1.41611479e-04 
 5.68100000e-05  1.80000000e+00  8.95470077e-01  6.32476740e-01  6.82604866e-01  4.26141361e-03 -1.44202025e-04 
 5.68300000e-05  1.80000000e+00  9.06617514e-01  6.32477558e-01  6.82605622e-01  4.26136276e-03 -1.47351354e-04 
 5.68500000e-05  1.80000000e+00  9.17919029e-01  6.32478175e-01  6.82606741e-01  4.26132432e-03 -1.50910573e-04 
 5.68700000e-05  1.80000000e+00  9.29404648e-01  6.32478347e-01  6.82608359e-01  4.26130476e-03 -1.54731170e-04 
 5.68900000e-05  1.80000000e+00  9.41081406e-01  6.32478090e-01  6.82610382e-01  4.26131749e-03 -1.58663503e-04 
 5.69100000e-05  1.80000000e+00  9.52909634e-01  6.32477690e-01  6.82612325e-01  4.26133928e-03 -1.62605702e-04 
 5.69300000e-05  1.80000000e+00  9.64727724e-01  6.32477846e-01  6.82612810e-01  4.26134621e-03 -1.66457062e-04 
 5.69500000e-05  1.80000000e+00  9.75988941e-01  6.32480520e-01  6.82607641e-01  4.26124078e-03 -1.70146313e-04 
 5.69700000e-05  1.80000000e+00  9.85121447e-01  6.32491140e-01  6.82585435e-01  4.26078061e-03 -1.73587065e-04 
 5.69900000e-05  1.80000000e+00  9.89058742e-01  6.32519967e-01  6.82527163e-01  4.25942283e-03 -1.76688206e-04 
 5.70100000e-05  1.80000000e+00  9.84273628e-01  6.32576620e-01  6.82419717e-01  4.25653882e-03 -1.79267450e-04 
 5.70300000e-05  1.80000000e+00  9.68836354e-01  6.32660129e-01  6.82271418e-01  4.25197741e-03 -1.81052209e-04 
 5.70500000e-05  1.80000000e+00  9.43462372e-01  6.32756317e-01  6.82110168e-01  4.24642449e-03 -1.81692859e-04 
 5.70700000e-05  1.80000000e+00  9.11171844e-01  6.32844984e-01  6.81970148e-01  4.24103714e-03 -1.80803574e-04 
 5.70900000e-05  1.80000000e+00  8.76482112e-01  6.32907798e-01  6.81880966e-01  4.23694369e-03 -1.77955564e-04 
 5.71100000e-05  1.80000000e+00  8.44507954e-01  6.32932513e-01  6.81861534e-01  4.23494269e-03 -1.72929015e-04 
 5.71300000e-05  1.80000000e+00  8.19722020e-01  6.32915106e-01  6.81914557e-01  4.23538791e-03 -1.66114132e-04 
 5.71500000e-05  1.80000000e+00  8.04549639e-01  6.32861128e-01  6.82023351e-01  4.23809132e-03 -1.58680678e-04 
 5.71700000e-05  1.80000000e+00  7.98798814e-01  6.32784267e-01  6.82158075e-01  4.24235264e-03 -1.51934712e-04 
 5.71900000e-05  1.80000000e+00  8.00449759e-01  6.32701431e-01  6.82289609e-01  4.24719654e-03 -1.46621854e-04 
 5.72100000e-05  1.80000000e+00  8.06979630e-01  6.32626766e-01  6.82399508e-01  4.25172795e-03 -1.42803444e-04 
 5.72300000e-05  1.80000000e+00  8.16248931e-01  6.32568109e-01  6.82481063e-01  4.25539191e-03 -1.40240289e-04 
 5.72500000e-05  1.80000000e+00  8.26799245e-01  6.32527076e-01  6.82535768e-01  4.25801801e-03 -1.38646165e-04 
 5.72700000e-05  1.80000000e+00  8.37808313e-01  6.32501286e-01  6.82569255e-01  4.25970597e-03 -1.37831576e-04 
 5.72900000e-05  1.80000000e+00  8.48900164e-01  6.32486732e-01  6.82588036e-01  4.26068010e-03 -1.37681177e-04 
 5.73100000e-05  1.80000000e+00  8.59947669e-01  6.32479528e-01  6.82597636e-01  4.26117753e-03 -1.38170573e-04 
 5.73300000e-05  1.80000000e+00  8.70940890e-01  6.32476660e-01  6.82602042e-01  4.26138710e-03 -1.39302334e-04 
 5.73500000e-05  1.80000000e+00  8.81919133e-01  6.32476098e-01  6.82603867e-01  4.26144106e-03 -1.41098560e-04 
 5.73700000e-05  1.80000000e+00  8.92939126e-01  6.32476567e-01  6.82604705e-01  4.26142092e-03 -1.43558456e-04 
 5.73900000e-05  1.80000000e+00  9.04057349e-01  6.32477376e-01  6.82605425e-01  4.26137577e-03 -1.46591142e-04 
 5.74100000e-05  1.80000000e+00  9.15320499e-01  6.32478070e-01  6.82606443e-01  4.26133025e-03 -1.50068918e-04 
 5.74300000e-05  1.80000000e+00  9.26762422e-01  6.32478349e-01  6.82607946e-01  4.26130766e-03 -1.53843835e-04 
 5.74500000e-05  1.80000000e+00  9.38396305e-01  6.32478174e-01  6.82609899e-01  4.26131191e-03 -1.57760658e-04 
 5.74700000e-05  1.80000000e+00  9.50197119e-01  6.32477768e-01  6.82611932e-01  4.26133513e-03 -1.61709146e-04 
 5.74900000e-05  1.80000000e+00  9.62044400e-01  6.32477700e-01  6.82612965e-01  4.26134849e-03 -1.65587924e-04 
 5.75100000e-05  1.80000000e+00  9.73520771e-01  6.32479485e-01  6.82609749e-01  4.26128384e-03 -1.69322075e-04 
 5.75300000e-05  1.80000000e+00  9.83357801e-01  6.32487546e-01  6.82592942e-01  4.26093994e-03 -1.72825855e-04 
 5.75500000e-05  1.80000000e+00  9.88806937e-01  6.32511179e-01  6.82544591e-01  4.25984769e-03 -1.76017428e-04 
 5.75700000e-05  1.80000000e+00  9.86273201e-01  6.32561057e-01  6.82448539e-01  4.25735207e-03 -1.78734943e-04 
 5.75900000e-05  1.80000000e+00  9.73303462e-01  6.32639284e-01  6.82307606e-01  4.25314211e-03 -1.80734636e-04 
 5.76100000e-05  1.80000000e+00  9.49999210e-01  6.32734302e-01  6.82146284e-01  4.24772058e-03 -1.81665896e-04 
 5.76300000e-05  1.80000000e+00  9.18928858e-01  6.32826461e-01  6.81998533e-01  4.24218824e-03 -1.81164108e-04 
 5.76500000e-05  1.80000000e+00  8.84340992e-01  6.32896510e-01  6.81895624e-01  4.23771506e-03 -1.78795268e-04 
 5.76700000e-05  1.80000000e+00  8.51306423e-01  6.32930590e-01  6.81859369e-01  4.23518804e-03 -1.74261175e-04 
 5.76900000e-05  1.80000000e+00  8.24574418e-01  6.32922658e-01  6.81896650e-01  4.23507161e-03 -1.67773758e-04 
 5.77100000e-05  1.80000000e+00  8.07135389e-01  6.32876044e-01  6.81995078e-01  4.23730493e-03 -1.60357749e-04 
 5.77300000e-05  1.80000000e+00  7.99368853e-01  6.32802936e-01  6.82126702e-01  4.24129324e-03 -1.53361376e-04 
 5.77500000e-05  1.80000000e+00  7.99554305e-01  6.32720028e-01  6.82261046e-01  4.24609031e-03 -1.47697002e-04 
 5.77700000e-05  1.80000000e+00  8.05181585e-01  6.32642564e-01  6.82376853e-01  4.25075791e-03 -1.43552978e-04 
 5.77900000e-05  1.80000000e+00  8.13979871e-01  6.32579912e-01  6.82464970e-01  4.25464582e-03 -1.40730735e-04 
 5.78100000e-05  1.80000000e+00  8.24330782e-01  6.32534969e-01  6.82525393e-01  4.25750904e-03 -1.38935356e-04 
 5.78300000e-05  1.80000000e+00  8.35280925e-01  6.32506026e-01  6.82563137e-01  4.25939170e-03 -1.37956521e-04 
 5.78500000e-05  1.80000000e+00  8.46371403e-01  6.32489278e-01  6.82584735e-01  4.26050890e-03 -1.37658686e-04 
 5.78700000e-05  1.80000000e+00  8.57432686e-01  6.32480696e-01  6.82596023e-01  4.26109420e-03 -1.38003271e-04 
 5.78900000e-05  1.80000000e+00  8.68435905e-01  6.32477055e-01  6.82601339e-01  4.26135795e-03 -1.38985360e-04 
 5.79100000e-05  1.80000000e+00  8.79412795e-01  6.32476098e-01  6.82603581e-01  4.26143647e-03 -1.40628344e-04 
 5.79300000e-05  1.80000000e+00  8.90418168e-01  6.32476413e-01  6.82604547e-01  4.26143023e-03 -1.42944427e-04 
 5.79500000e-05  1.80000000e+00  9.01509560e-01  6.32477186e-01  6.82605246e-01  4.26138565e-03 -1.45854618e-04 
 5.79700000e-05  1.80000000e+00  9.12736102e-01  6.32477941e-01  6.82606172e-01  4.26134051e-03 -1.49243381e-04 
 5.79900000e-05  1.80000000e+00  9.24135127e-01  6.32478328e-01  6.82607558e-01  4.26130918e-03 -1.52965324e-04 
 5.80100000e-05  1.80000000e+00  9.35725651e-01  6.32478247e-01  6.82609426e-01  4.26130985e-03 -1.56860237e-04 
 5.80300000e-05  1.80000000e+00  9.47494155e-01  6.32477858e-01  6.82611501e-01  4.26132825e-03 -1.60811464e-04 
 5.80500000e-05  1.80000000e+00  9.59351344e-01  6.32477633e-01  6.82612928e-01  4.26134975e-03 -1.64712909e-04 
 5.80700000e-05  1.80000000e+00  9.70980595e-01  6.32478754e-01  6.82611199e-01  4.26131161e-03 -1.68487842e-04 
 5.80900000e-05  1.80000000e+00  9.81376620e-01  6.32484748e-01  6.82598806e-01  4.26106329e-03 -1.72050077e-04 
 5.81100000e-05  1.80000000e+00  9.88140291e-01  6.32503800e-01  6.82559443e-01  4.26019645e-03 -1.75324206e-04 
 5.81300000e-05  1.80000000e+00  9.87717644e-01  6.32547039e-01  6.82474900e-01  4.25807369e-03 -1.78167376e-04 
 5.81500000e-05  1.80000000e+00  9.77217848e-01  6.32619345e-01  6.82342689e-01  4.25423982e-03 -1.80359086e-04 
 5.81700000e-05  1.80000000e+00  9.56124289e-01  6.32712116e-01  6.82183156e-01  4.24901272e-03 -1.81564271e-04 
 5.81900000e-05  1.80000000e+00  9.26500809e-01  6.32806738e-01  6.82029329e-01  4.24339618e-03 -1.81427460e-04 
 5.82100000e-05  1.80000000e+00  8.92284619e-01  6.32883293e-01  6.81913844e-01  4.23859196e-03 -1.79519900e-04 
 5.82300000e-05  1.80000000e+00  8.58444222e-01  6.32926426e-01  6.81861140e-01  4.23556113e-03 -1.75488290e-04 
 5.82500000e-05  1.80000000e+00  8.29926039e-01  6.32928143e-01  6.81882011e-01  4.23488149e-03 -1.69383609e-04 
 5.82700000e-05  1.80000000e+00  8.10237284e-01  6.32889560e-01  6.81968547e-01  4.23661120e-03 -1.62059755e-04 
 5.82900000e-05  1.80000000e+00  8.00358749e-01  6.32821098e-01  6.82095424e-01  4.24027635e-03 -1.54861119e-04 
 5.83100000e-05  1.80000000e+00  7.98943078e-01  6.32738941e-01  6.82231460e-01  4.24497569e-03 -1.48853755e-04 
 5.83300000e-05  1.80000000e+00  8.03547556e-01  6.32659163e-01  6.82352710e-01  4.24974529e-03 -1.44371909e-04 
 5.83500000e-05  1.80000000e+00  8.11790318e-01  6.32592663e-01  6.82447408e-01  4.25384507e-03 -1.41274985e-04 
 5.83700000e-05  1.80000000e+00  8.21892797e-01  6.32543705e-01  6.82513827e-01  4.25694785e-03 -1.39266903e-04 
 5.83900000e-05  1.80000000e+00  8.32760938e-01  6.32511406e-01  6.82556180e-01  4.25903774e-03 -1.38117174e-04 
 5.84100000e-05  1.80000000e+00  8.43841794e-01  6.32492245e-01  6.82580902e-01  4.26030957e-03 -1.37669599e-04 
 5.84300000e-05  1.80000000e+00  8.54915651e-01  6.32482119e-01  6.82594104e-01  4.26099493e-03 -1.37869647e-04 
 5.84500000e-05  1.80000000e+00  8.65930683e-01  6.32477584e-01  6.82600480e-01  4.26131867e-03 -1.38703411e-04 
 5.84700000e-05  1.80000000e+00  8.76909137e-01  6.32476164e-01  6.82603232e-01  4.26142831e-03 -1.40193126e-04 
 5.84900000e-05  1.80000000e+00  8.87902908e-01  6.32476280e-01  6.82604377e-01  4.26143683e-03 -1.42362410e-04 
 5.85100000e-05  1.80000000e+00  8.98970086e-01  6.32476996e-01  6.82605079e-01  4.26139635e-03 -1.45143744e-04 
 5.85300000e-05  1.80000000e+00  9.10162008e-01  6.32477791e-01  6.82605925e-01  4.26135069e-03 -1.48435365e-04 
 5.85500000e-05  1.80000000e+00  9.21519193e-01  6.32478282e-01  6.82607196e-01  4.26131327e-03 -1.52096340e-04 
 5.85700000e-05  1.80000000e+00  9.33065754e-01  6.32478302e-01  6.82608966e-01  4.26130796e-03 -1.55962890e-04 
 5.85900000e-05  1.80000000e+00  9.44797754e-01  6.32477956e-01  6.82611041e-01  4.26132240e-03 -1.59911716e-04 
 5.86100000e-05  1.80000000e+00  9.56650131e-01  6.32477628e-01  6.82612745e-01  4.26134747e-03 -1.63831499e-04 
 5.86300000e-05  1.80000000e+00  9.68383468e-01  6.32478257e-01  6.82612134e-01  4.26133022e-03 -1.67643155e-04 
 5.86500000e-05  1.80000000e+00  9.79212783e-01  6.32482614e-01  6.82603278e-01  4.26115492e-03 -1.71259629e-04 
 5.86700000e-05  1.80000000e+00  9.87095833e-01  6.32497713e-01  6.82571856e-01  4.26047952e-03 -1.74609504e-04 
 5.86900000e-05  1.80000000e+00  9.88624521e-01  6.32534609e-01  6.82498652e-01  4.25870130e-03 -1.77566310e-04 
 5.87100000e-05  1.80000000e+00  9.80575249e-01  6.32600520e-01  6.82376313e-01  4.25526147e-03 -1.79933584e-04 
 5.87300000e-05  1.80000000e+00  9.61802790e-01  6.32690074e-01  6.82220282e-01  4.25028200e-03 -1.81400222e-04 
 5.87500000e-05  1.80000000e+00  9.33819948e-01  6.32786130e-01  6.82061992e-01  4.24464324e-03 -1.81600301e-04 
 5.87700000e-05  1.80000000e+00  9.00229217e-01  6.32868413e-01  6.81935231e-01  4.23955717e-03 -1.80132701e-04 
 5.87900000e-05  1.80000000e+00  8.65841789e-01  6.32920152e-01  6.81866698e-01  4.23605272e-03 -1.76603472e-04 
 5.88100000e-05  1.80000000e+00  8.35723695e-01  6.32931544e-01  6.81870794e-01  4.23481622e-03 -1.70925116e-04 
 5.88300000e-05  1.80000000e+00  8.13837485e-01  6.32901524e-01  6.81944121e-01  4.23601751e-03 -1.63766321e-04 
 5.88500000e-05  1.80000000e+00  8.01774961e-01  6.32838542e-01  6.82064610e-01  4.23931393e-03 -1.56421762e-04 
 5.88700000e-05  1.80000000e+00  7.98630400e-01  6.32757982e-01  6.82201097e-01  4.24386453e-03 -1.50087866e-04 
 5.88900000e-05  1.80000000e+00  8.02089553e-01  6.32676446e-01  6.82327198e-01  4.24869792e-03 -1.45259503e-04 
 5.89100000e-05  1.80000000e+00  8.09686423e-01  6.32606320e-01  6.82428399e-01  4.25299309e-03 -1.41872580e-04 
 5.89300000e-05  1.80000000e+00  8.19485576e-01  6.32553288e-01  6.82501037e-01  4.25633448e-03 -1.39639874e-04 
 5.89500000e-05  1.80000000e+00  8.30244534e-01  6.32517456e-01  6.82548333e-01  4.25864273e-03 -1.38311767e-04 
 5.89700000e-05  1.80000000e+00  8.41305303e-01  6.32495663e-01  6.82576492e-01  4.26008004e-03 -1.37711652e-04 
 5.89900000e-05  1.80000000e+00  8.52389485e-01  6.32483824e-01  6.82591845e-01  4.26087836e-03 -1.37766968e-04 
 5.90100000e-05  1.80000000e+00  8.63417666e-01  6.32478263e-01  6.82599443e-01  4.26126794e-03 -1.38453844e-04 
