 time            d4              h4              c4              p4             
 3.26523095e-05  3.53057022e-01  3.53055408e-01  8.99022155e-01  1.24217346e-03 
 3.26573095e-05  3.53057040e-01  3.53055387e-01  8.99022154e-01  1.24163395e-03 
 3.26623095e-05  3.53057054e-01  3.53055365e-01  8.99022308e-01  1.24217174e-03 
 3.26673095e-05  3.53057067e-01  3.53055343e-01  8.99022608e-01  1.24163217e-03 
 3.26723095e-05  3.53057077e-01  3.53055321e-01  8.99023039e-01  1.24216949e-03 
 3.26773095e-05  3.53057085e-01  3.53055299e-01  8.99023589e-01  1.24162996e-03 
 3.26823095e-05  3.53057091e-01  3.53055278e-01  8.99024236e-01  1.24216693e-03 
 3.26873095e-05  3.53057097e-01  3.53055256e-01  8.99024964e-01  1.24162756e-03 
 3.26923095e-05  3.53057099e-01  3.53055234e-01  8.99025750e-01  1.24216429e-03 
 3.26973095e-05  3.53057102e-01  3.53055212e-01  8.99026577e-01  1.24162520e-03 
 3.27023095e-05  3.53057103e-01  3.53055190e-01  8.99027419e-01  1.24216181e-03 
 3.27073095e-05  3.53057104e-01  3.53055168e-01  8.99028260e-01  1.24162309e-03 
 3.27123095e-05  3.53057104e-01  3.53055147e-01  8.99029077e-01  1.24215966e-03 
 3.27173095e-05  3.53057104e-01  3.53055125e-01  8.99029855e-01  1.24162141e-03 
 3.27223095e-05  3.53057103e-01  3.53055103e-01  8.99030574e-01  1.24215801e-03 
 3.27273095e-05  3.53057103e-01  3.53055081e-01  8.99031222e-01  1.24162027e-03 
 3.27323095e-05  3.53057102e-01  3.53055059e-01  8.99031785e-01  1.24215694e-03 
 3.27373095e-05  3.53057103e-01  3.53055038e-01  8.99032254e-01  1.24161973e-03 
 3.27423095e-05  3.53057103e-01  3.53055016e-01  8.99032621e-01  1.24215650e-03 
 3.27473095e-05  3.53057104e-01  3.53054994e-01  8.99032884e-01  1.24161982e-03 
 3.27523095e-05  3.53057105e-01  3.53054972e-01  8.99033037e-01  1.24215664e-03 
