polarity,physical_row,physical_col,core_row,core_col,net,electrical,instance,local_x_um,local_y_um
P,28,62,27,61,B9,1,XP_r28_c62_B9,372.000,127.120
P,28,63,27,62,B9,1,XP_r28_c63_B9,378.000,127.120
P,28,64,27,63,B11,1,XP_r28_c64_B11,384.000,127.120
P,28,65,,,EDGE,0,XP_r28_c65_EDGE,390.000,127.120
P,29,0,,,EDGE,0,XP_r29_c00_EDGE,0.000,131.660
P,29,1,28,0,B8,1,XP_r29_c01_B8,6.000,131.660
P,29,2,28,1,B8,1,XP_r29_c02_B8,12.000,131.660
P,29,3,28,2,B8,1,XP_r29_c03_B8,18.000,131.660
P,29,4,28,3,B8,1,XP_r29_c04_B8,24.000,131.660
P,29,5,28,4,B8,1,XP_r29_c05_B8,30.000,131.660
P,29,6,28,5,B8,1,XP_r29_c06_B8,36.000,131.660
P,29,7,28,6,B8,1,XP_r29_c07_B8,42.000,131.660
P,29,8,28,7,B8,1,XP_r29_c08_B8,48.000,131.660
P,29,9,28,8,B8,1,XP_r29_c09_B8,54.000,131.660
P,29,10,28,9,B8,1,XP_r29_c10_B8,60.000,131.660
P,29,11,28,10,B8,1,XP_r29_c11_B8,66.000,131.660
P,29,12,28,11,B8,1,XP_r29_c12_B8,72.000,131.660
P,29,13,28,12,B8,1,XP_r29_c13_B8,78.000,131.660
P,29,14,28,13,B8,1,XP_r29_c14_B8,84.000,131.660
P,29,15,28,14,B8,1,XP_r29_c15_B8,90.000,131.660
P,29,16,28,15,B8,1,XP_r29_c16_B8,96.000,131.660
P,29,17,28,16,B8,1,XP_r29_c17_B8,102.000,131.660
P,29,18,28,17,B8,1,XP_r29_c18_B8,108.000,131.660
P,29,19,28,18,B8,1,XP_r29_c19_B8,114.000,131.660
P,29,20,28,19,B8,1,XP_r29_c20_B8,120.000,131.660
P,29,21,28,20,B8,1,XP_r29_c21_B8,126.000,131.660
P,29,22,28,21,B8,1,XP_r29_c22_B8,132.000,131.660
P,29,23,28,22,B8,1,XP_r29_c23_B8,138.000,131.660
P,29,24,28,23,B8,1,XP_r29_c24_B8,144.000,131.660
P,29,25,28,24,B8,1,XP_r29_c25_B8,150.000,131.660
P,29,26,28,25,B8,1,XP_r29_c26_B8,156.000,131.660
P,29,27,28,26,B8,1,XP_r29_c27_B8,162.000,131.660
P,29,28,28,27,B8,1,XP_r29_c28_B8,168.000,131.660
P,29,29,28,28,B8,1,XP_r29_c29_B8,174.000,131.660
P,29,30,28,29,B8,1,XP_r29_c30_B8,180.000,131.660
P,29,31,28,30,B8,1,XP_r29_c31_B8,186.000,131.660
P,29,32,28,31,B8,1,XP_r29_c32_B8,192.000,131.660
P,29,33,28,32,B8,1,XP_r29_c33_B8,198.000,131.660
P,29,34,28,33,B8,1,XP_r29_c34_B8,204.000,131.660
P,29,35,28,34,B8,1,XP_r29_c35_B8,210.000,131.660
P,29,36,28,35,B8,1,XP_r29_c36_B8,216.000,131.660
P,29,37,28,36,B8,1,XP_r29_c37_B8,222.000,131.660
P,29,38,28,37,B8,1,XP_r29_c38_B8,228.000,131.660
P,29,39,28,38,B8,1,XP_r29_c39_B8,234.000,131.660
P,29,40,28,39,B8,1,XP_r29_c40_B8,240.000,131.660
P,29,41,28,40,B8,1,XP_r29_c41_B8,246.000,131.660
P,29,42,28,41,B8,1,XP_r29_c42_B8,252.000,131.660
P,29,43,28,42,B8,1,XP_r29_c43_B8,258.000,131.660
P,29,44,28,43,B8,1,XP_r29_c44_B8,264.000,131.660
P,29,45,28,44,B8,1,XP_r29_c45_B8,270.000,131.660
P,29,46,28,45,B8,1,XP_r29_c46_B8,276.000,131.660
P,29,47,28,46,B8,1,XP_r29_c47_B8,282.000,131.660
P,29,48,28,47,B8,1,XP_r29_c48_B8,288.000,131.660
P,29,49,28,48,B8,1,XP_r29_c49_B8,294.000,131.660
P,29,50,28,49,B8,1,XP_r29_c50_B8,300.000,131.660
P,29,51,28,50,B8,1,XP_r29_c51_B8,306.000,131.660
P,29,52,28,51,B8,1,XP_r29_c52_B8,312.000,131.660
P,29,53,28,52,B8,1,XP_r29_c53_B8,318.000,131.660
P,29,54,28,53,B8,1,XP_r29_c54_B8,324.000,131.660
P,29,55,28,54,B8,1,XP_r29_c55_B8,330.000,131.660
P,29,56,28,55,B8,1,XP_r29_c56_B8,336.000,131.660
P,29,57,28,56,B8,1,XP_r29_c57_B8,342.000,131.660
P,29,58,28,57,B8,1,XP_r29_c58_B8,348.000,131.660
P,29,59,28,58,B8,1,XP_r29_c59_B8,354.000,131.660
P,29,60,28,59,B8,1,XP_r29_c60_B8,360.000,131.660
P,29,61,28,60,B8,1,XP_r29_c61_B8,366.000,131.660
P,29,62,28,61,B8,1,XP_r29_c62_B8,372.000,131.660
P,29,63,28,62,B8,1,XP_r29_c63_B8,378.000,131.660
P,29,64,28,63,B11,1,XP_r29_c64_B11,384.000,131.660
P,29,65,,,EDGE,0,XP_r29_c65_EDGE,390.000,131.660
P,30,0,,,EDGE,0,XP_r30_c00_EDGE,0.000,136.200
P,30,1,29,0,B8,1,XP_r30_c01_B8,6.000,136.200
P,30,2,29,1,B8,1,XP_r30_c02_B8,12.000,136.200
P,30,3,29,2,B8,1,XP_r30_c03_B8,18.000,136.200
P,30,4,29,3,B8,1,XP_r30_c04_B8,24.000,136.200
P,30,5,29,4,B8,1,XP_r30_c05_B8,30.000,136.200
P,30,6,29,5,B8,1,XP_r30_c06_B8,36.000,136.200
P,30,7,29,6,B8,1,XP_r30_c07_B8,42.000,136.200
P,30,8,29,7,B8,1,XP_r30_c08_B8,48.000,136.200
P,30,9,29,8,B8,1,XP_r30_c09_B8,54.000,136.200
P,30,10,29,9,B8,1,XP_r30_c10_B8,60.000,136.200
P,30,11,29,10,B8,1,XP_r30_c11_B8,66.000,136.200
P,30,12,29,11,B8,1,XP_r30_c12_B8,72.000,136.200
P,30,13,29,12,B8,1,XP_r30_c13_B8,78.000,136.200
P,30,14,29,13,B8,1,XP_r30_c14_B8,84.000,136.200
P,30,15,29,14,B8,1,XP_r30_c15_B8,90.000,136.200
P,30,16,29,15,B8,1,XP_r30_c16_B8,96.000,136.200
P,30,17,29,16,B8,1,XP_r30_c17_B8,102.000,136.200
P,30,18,29,17,B8,1,XP_r30_c18_B8,108.000,136.200
P,30,19,29,18,B8,1,XP_r30_c19_B8,114.000,136.200
P,30,20,29,19,B8,1,XP_r30_c20_B8,120.000,136.200
P,30,21,29,20,B8,1,XP_r30_c21_B8,126.000,136.200
P,30,22,29,21,B8,1,XP_r30_c22_B8,132.000,136.200
P,30,23,29,22,B8,1,XP_r30_c23_B8,138.000,136.200
P,30,24,29,23,B8,1,XP_r30_c24_B8,144.000,136.200
P,30,25,29,24,B8,1,XP_r30_c25_B8,150.000,136.200
P,30,26,29,25,B8,1,XP_r30_c26_B8,156.000,136.200
P,30,27,29,26,B8,1,XP_r30_c27_B8,162.000,136.200
P,30,28,29,27,B8,1,XP_r30_c28_B8,168.000,136.200
P,30,29,29,28,B8,1,XP_r30_c29_B8,174.000,136.200
P,30,30,29,29,B8,1,XP_r30_c30_B8,180.000,136.200
P,30,31,29,30,B8,1,XP_r30_c31_B8,186.000,136.200
P,30,32,29,31,B8,1,XP_r30_c32_B8,192.000,136.200
P,30,33,29,32,B8,1,XP_r30_c33_B8,198.000,136.200
P,30,34,29,33,B8,1,XP_r30_c34_B8,204.000,136.200
P,30,35,29,34,B8,1,XP_r30_c35_B8,210.000,136.200
P,30,36,29,35,B8,1,XP_r30_c36_B8,216.000,136.200
P,30,37,29,36,B8,1,XP_r30_c37_B8,222.000,136.200
P,30,38,29,37,B8,1,XP_r30_c38_B8,228.000,136.200
P,30,39,29,38,B8,1,XP_r30_c39_B8,234.000,136.200
P,30,40,29,39,B8,1,XP_r30_c40_B8,240.000,136.200
P,30,41,29,40,B8,1,XP_r30_c41_B8,246.000,136.200
P,30,42,29,41,B8,1,XP_r30_c42_B8,252.000,136.200
P,30,43,29,42,B8,1,XP_r30_c43_B8,258.000,136.200
P,30,44,29,43,B8,1,XP_r30_c44_B8,264.000,136.200
P,30,45,29,44,B8,1,XP_r30_c45_B8,270.000,136.200
P,30,46,29,45,B8,1,XP_r30_c46_B8,276.000,136.200
P,30,47,29,46,B8,1,XP_r30_c47_B8,282.000,136.200
P,30,48,29,47,B8,1,XP_r30_c48_B8,288.000,136.200
P,30,49,29,48,B8,1,XP_r30_c49_B8,294.000,136.200
P,30,50,29,49,B8,1,XP_r30_c50_B8,300.000,136.200
P,30,51,29,50,B8,1,XP_r30_c51_B8,306.000,136.200
P,30,52,29,51,B8,1,XP_r30_c52_B8,312.000,136.200
P,30,53,29,52,B8,1,XP_r30_c53_B8,318.000,136.200
P,30,54,29,53,B8,1,XP_r30_c54_B8,324.000,136.200
P,30,55,29,54,B8,1,XP_r30_c55_B8,330.000,136.200
P,30,56,29,55,B8,1,XP_r30_c56_B8,336.000,136.200
P,30,57,29,56,B8,1,XP_r30_c57_B8,342.000,136.200
P,30,58,29,57,B8,1,XP_r30_c58_B8,348.000,136.200
P,30,59,29,58,B8,1,XP_r30_c59_B8,354.000,136.200
P,30,60,29,59,B8,1,XP_r30_c60_B8,360.000,136.200
P,30,61,29,60,B8,1,XP_r30_c61_B8,366.000,136.200
P,30,62,29,61,B8,1,XP_r30_c62_B8,372.000,136.200
P,30,63,29,62,B8,1,XP_r30_c63_B8,378.000,136.200
P,30,64,29,63,B11,1,XP_r30_c64_B11,384.000,136.200
P,30,65,,,EDGE,0,XP_r30_c65_EDGE,390.000,136.200
P,31,0,,,EDGE,0,XP_r31_c00_EDGE,0.000,140.740
P,31,1,30,0,B7,1,XP_r31_c01_B7,6.000,140.740
P,31,2,30,1,B7,1,XP_r31_c02_B7,12.000,140.740
P,31,3,30,2,B7,1,XP_r31_c03_B7,18.000,140.740
P,31,4,30,3,B7,1,XP_r31_c04_B7,24.000,140.740
P,31,5,30,4,B7,1,XP_r31_c05_B7,30.000,140.740
P,31,6,30,5,B7,1,XP_r31_c06_B7,36.000,140.740
P,31,7,30,6,B7,1,XP_r31_c07_B7,42.000,140.740
P,31,8,30,7,B7,1,XP_r31_c08_B7,48.000,140.740
P,31,9,30,8,B7,1,XP_r31_c09_B7,54.000,140.740
P,31,10,30,9,B7,1,XP_r31_c10_B7,60.000,140.740
P,31,11,30,10,B7,1,XP_r31_c11_B7,66.000,140.740
P,31,12,30,11,B7,1,XP_r31_c12_B7,72.000,140.740
P,31,13,30,12,B7,1,XP_r31_c13_B7,78.000,140.740
P,31,14,30,13,B7,1,XP_r31_c14_B7,84.000,140.740
P,31,15,30,14,B7,1,XP_r31_c15_B7,90.000,140.740
P,31,16,30,15,B7,1,XP_r31_c16_B7,96.000,140.740
P,31,17,30,16,B7,1,XP_r31_c17_B7,102.000,140.740
P,31,18,30,17,B7,1,XP_r31_c18_B7,108.000,140.740
P,31,19,30,18,B7,1,XP_r31_c19_B7,114.000,140.740
P,31,20,30,19,B7,1,XP_r31_c20_B7,120.000,140.740
P,31,21,30,20,B7,1,XP_r31_c21_B7,126.000,140.740
P,31,22,30,21,B7,1,XP_r31_c22_B7,132.000,140.740
P,31,23,30,22,B7,1,XP_r31_c23_B7,138.000,140.740
P,31,24,30,23,B7,1,XP_r31_c24_B7,144.000,140.740
P,31,25,30,24,B7,1,XP_r31_c25_B7,150.000,140.740
P,31,26,30,25,B7,1,XP_r31_c26_B7,156.000,140.740
P,31,27,30,26,B7,1,XP_r31_c27_B7,162.000,140.740
P,31,28,30,27,B7,1,XP_r31_c28_B7,168.000,140.740
P,31,29,30,28,B7,1,XP_r31_c29_B7,174.000,140.740
P,31,30,30,29,B7,1,XP_r31_c30_B7,180.000,140.740
P,31,31,30,30,B7,1,XP_r31_c31_B7,186.000,140.740
P,31,32,30,31,B7,1,XP_r31_c32_B7,192.000,140.740
P,31,33,30,32,B7,1,XP_r31_c33_B7,198.000,140.740
P,31,34,30,33,B7,1,XP_r31_c34_B7,204.000,140.740
P,31,35,30,34,B7,1,XP_r31_c35_B7,210.000,140.740
P,31,36,30,35,B7,1,XP_r31_c36_B7,216.000,140.740
P,31,37,30,36,B7,1,XP_r31_c37_B7,222.000,140.740
P,31,38,30,37,B7,1,XP_r31_c38_B7,228.000,140.740
P,31,39,30,38,B7,1,XP_r31_c39_B7,234.000,140.740
P,31,40,30,39,B7,1,XP_r31_c40_B7,240.000,140.740
P,31,41,30,40,B7,1,XP_r31_c41_B7,246.000,140.740
P,31,42,30,41,B7,1,XP_r31_c42_B7,252.000,140.740
P,31,43,30,42,B7,1,XP_r31_c43_B7,258.000,140.740
P,31,44,30,43,B7,1,XP_r31_c44_B7,264.000,140.740
P,31,45,30,44,B7,1,XP_r31_c45_B7,270.000,140.740
P,31,46,30,45,B7,1,XP_r31_c46_B7,276.000,140.740
P,31,47,30,46,B7,1,XP_r31_c47_B7,282.000,140.740
P,31,48,30,47,B7,1,XP_r31_c48_B7,288.000,140.740
P,31,49,30,48,B7,1,XP_r31_c49_B7,294.000,140.740
P,31,50,30,49,B7,1,XP_r31_c50_B7,300.000,140.740
P,31,51,30,50,B7,1,XP_r31_c51_B7,306.000,140.740
P,31,52,30,51,B7,1,XP_r31_c52_B7,312.000,140.740
P,31,53,30,52,B7,1,XP_r31_c53_B7,318.000,140.740
P,31,54,30,53,B7,1,XP_r31_c54_B7,324.000,140.740
P,31,55,30,54,B7,1,XP_r31_c55_B7,330.000,140.740
P,31,56,30,55,B7,1,XP_r31_c56_B7,336.000,140.740
P,31,57,30,56,B7,1,XP_r31_c57_B7,342.000,140.740
P,31,58,30,57,B7,1,XP_r31_c58_B7,348.000,140.740
P,31,59,30,58,B7,1,XP_r31_c59_B7,354.000,140.740
P,31,60,30,59,B7,1,XP_r31_c60_B7,360.000,140.740
P,31,61,30,60,B7,1,XP_r31_c61_B7,366.000,140.740
P,31,62,30,61,B7,1,XP_r31_c62_B7,372.000,140.740
P,31,63,30,62,B7,1,XP_r31_c63_B7,378.000,140.740
P,31,64,30,63,B11,1,XP_r31_c64_B11,384.000,140.740
P,31,65,,,EDGE,0,XP_r31_c65_EDGE,390.000,140.740
P,32,0,,,EDGE,0,XP_r32_c00_EDGE,0.000,145.280
P,32,1,31,0,B6,1,XP_r32_c01_B6,6.000,145.280
P,32,2,31,1,B6,1,XP_r32_c02_B6,12.000,145.280
P,32,3,31,2,B6,1,XP_r32_c03_B6,18.000,145.280
P,32,4,31,3,B6,1,XP_r32_c04_B6,24.000,145.280
P,32,5,31,4,B6,1,XP_r32_c05_B6,30.000,145.280
P,32,6,31,5,B6,1,XP_r32_c06_B6,36.000,145.280
P,32,7,31,6,B6,1,XP_r32_c07_B6,42.000,145.280
P,32,8,31,7,B6,1,XP_r32_c08_B6,48.000,145.280
P,32,9,31,8,B6,1,XP_r32_c09_B6,54.000,145.280
P,32,10,31,9,B6,1,XP_r32_c10_B6,60.000,145.280
P,32,11,31,10,B6,1,XP_r32_c11_B6,66.000,145.280
P,32,12,31,11,B6,1,XP_r32_c12_B6,72.000,145.280
P,32,13,31,12,B6,1,XP_r32_c13_B6,78.000,145.280
P,32,14,31,13,B6,1,XP_r32_c14_B6,84.000,145.280
P,32,15,31,14,B6,1,XP_r32_c15_B6,90.000,145.280
P,32,16,31,15,B6,1,XP_r32_c16_B6,96.000,145.280
P,32,17,31,16,B6,1,XP_r32_c17_B6,102.000,145.280
P,32,18,31,17,B6,1,XP_r32_c18_B6,108.000,145.280
P,32,19,31,18,B6,1,XP_r32_c19_B6,114.000,145.280
P,32,20,31,19,B6,1,XP_r32_c20_B6,120.000,145.280
P,32,21,31,20,B6,1,XP_r32_c21_B6,126.000,145.280
P,32,22,31,21,B6,1,XP_r32_c22_B6,132.000,145.280
P,32,23,31,22,B6,1,XP_r32_c23_B6,138.000,145.280
P,32,24,31,23,B6,1,XP_r32_c24_B6,144.000,145.280
P,32,25,31,24,B6,1,XP_r32_c25_B6,150.000,145.280
P,32,26,31,25,B6,1,XP_r32_c26_B6,156.000,145.280
P,32,27,31,26,B6,1,XP_r32_c27_B6,162.000,145.280
P,32,28,31,27,B6,1,XP_r32_c28_B6,168.000,145.280
P,32,29,31,28,B6,1,XP_r32_c29_B6,174.000,145.280
P,32,30,31,29,B6,1,XP_r32_c30_B6,180.000,145.280
P,32,31,31,30,B6,1,XP_r32_c31_B6,186.000,145.280
P,32,32,31,31,B0,1,XP_r32_c32_B0,192.000,145.280
P,32,33,31,32,B5,1,XP_r32_c33_B5,198.000,145.280
P,32,34,31,33,B5,1,XP_r32_c34_B5,204.000,145.280
P,32,35,31,34,B5,1,XP_r32_c35_B5,210.000,145.280
P,32,36,31,35,B5,1,XP_r32_c36_B5,216.000,145.280
P,32,37,31,36,B5,1,XP_r32_c37_B5,222.000,145.280
P,32,38,31,37,B5,1,XP_r32_c38_B5,228.000,145.280
P,32,39,31,38,B5,1,XP_r32_c39_B5,234.000,145.280
P,32,40,31,39,B5,1,XP_r32_c40_B5,240.000,145.280
P,32,41,31,40,B5,1,XP_r32_c41_B5,246.000,145.280
P,32,42,31,41,B5,1,XP_r32_c42_B5,252.000,145.280
P,32,43,31,42,B5,1,XP_r32_c43_B5,258.000,145.280
P,32,44,31,43,B5,1,XP_r32_c44_B5,264.000,145.280
P,32,45,31,44,B5,1,XP_r32_c45_B5,270.000,145.280
P,32,46,31,45,B5,1,XP_r32_c46_B5,276.000,145.280
P,32,47,31,46,B5,1,XP_r32_c47_B5,282.000,145.280
P,32,48,31,47,B5,1,XP_r32_c48_B5,288.000,145.280
P,32,49,31,48,B4,1,XP_r32_c49_B4,294.000,145.280
P,32,50,31,49,B4,1,XP_r32_c50_B4,300.000,145.280
P,32,51,31,50,B4,1,XP_r32_c51_B4,306.000,145.280
P,32,52,31,51,B4,1,XP_r32_c52_B4,312.000,145.280
P,32,53,31,52,B4,1,XP_r32_c53_B4,318.000,145.280
P,32,54,31,53,B4,1,XP_r32_c54_B4,324.000,145.280
P,32,55,31,54,B4,1,XP_r32_c55_B4,330.000,145.280
P,32,56,31,55,B4,1,XP_r32_c56_B4,336.000,145.280
P,32,57,31,56,B3,1,XP_r32_c57_B3,342.000,145.280
P,32,58,31,57,B3,1,XP_r32_c58_B3,348.000,145.280
P,32,59,31,58,B3,1,XP_r32_c59_B3,354.000,145.280
P,32,60,31,59,B3,1,XP_r32_c60_B3,360.000,145.280
P,32,61,31,60,B2,1,XP_r32_c61_B2,366.000,145.280
P,32,62,31,61,B2,1,XP_r32_c62_B2,372.000,145.280
P,32,63,31,62,B1,1,XP_r32_c63_B1,378.000,145.280
P,32,64,31,63,B11,1,XP_r32_c64_B11,384.000,145.280
P,32,65,,,EDGE,0,XP_r32_c65_EDGE,390.000,145.280
P,33,0,,,EDGE,0,XP_r33_c00_EDGE,0.000,149.820
P,33,1,32,0,B11,1,XP_r33_c01_B11,6.000,149.820
P,33,2,32,1,B1,1,XP_r33_c02_B1,12.000,149.820
P,33,3,32,2,B2,1,XP_r33_c03_B2,18.000,149.820
P,33,4,32,3,B2,1,XP_r33_c04_B2,24.000,149.820
P,33,5,32,4,B3,1,XP_r33_c05_B3,30.000,149.820
P,33,6,32,5,B3,1,XP_r33_c06_B3,36.000,149.820
P,33,7,32,6,B3,1,XP_r33_c07_B3,42.000,149.820
P,33,8,32,7,B3,1,XP_r33_c08_B3,48.000,149.820
P,33,9,32,8,B4,1,XP_r33_c09_B4,54.000,149.820
P,33,10,32,9,B4,1,XP_r33_c10_B4,60.000,149.820
P,33,11,32,10,B4,1,XP_r33_c11_B4,66.000,149.820
P,33,12,32,11,B4,1,XP_r33_c12_B4,72.000,149.820
P,33,13,32,12,B4,1,XP_r33_c13_B4,78.000,149.820
P,33,14,32,13,B4,1,XP_r33_c14_B4,84.000,149.820
P,33,15,32,14,B4,1,XP_r33_c15_B4,90.000,149.820
P,33,16,32,15,B4,1,XP_r33_c16_B4,96.000,149.820
P,33,17,32,16,B5,1,XP_r33_c17_B5,102.000,149.820
P,33,18,32,17,B5,1,XP_r33_c18_B5,108.000,149.820
P,33,19,32,18,B5,1,XP_r33_c19_B5,114.000,149.820
P,33,20,32,19,B5,1,XP_r33_c20_B5,120.000,149.820
P,33,21,32,20,B5,1,XP_r33_c21_B5,126.000,149.820
P,33,22,32,21,B5,1,XP_r33_c22_B5,132.000,149.820
P,33,23,32,22,B5,1,XP_r33_c23_B5,138.000,149.820
P,33,24,32,23,B5,1,XP_r33_c24_B5,144.000,149.820
P,33,25,32,24,B5,1,XP_r33_c25_B5,150.000,149.820
P,33,26,32,25,B5,1,XP_r33_c26_B5,156.000,149.820
P,33,27,32,26,B5,1,XP_r33_c27_B5,162.000,149.820
P,33,28,32,27,B5,1,XP_r33_c28_B5,168.000,149.820
P,33,29,32,28,B5,1,XP_r33_c29_B5,174.000,149.820
P,33,30,32,29,B5,1,XP_r33_c30_B5,180.000,149.820
P,33,31,32,30,B5,1,XP_r33_c31_B5,186.000,149.820
P,33,32,32,31,B5,1,XP_r33_c32_B5,192.000,149.820
P,33,33,32,32,DUMMY,1,XP_r33_c33_DUMMY,198.000,149.820
P,33,34,32,33,B6,1,XP_r33_c34_B6,204.000,149.820
P,33,35,32,34,B6,1,XP_r33_c35_B6,210.000,149.820
P,33,36,32,35,B6,1,XP_r33_c36_B6,216.000,149.820
P,33,37,32,36,B6,1,XP_r33_c37_B6,222.000,149.820
P,33,38,32,37,B6,1,XP_r33_c38_B6,228.000,149.820
P,33,39,32,38,B6,1,XP_r33_c39_B6,234.000,149.820
P,33,40,32,39,B6,1,XP_r33_c40_B6,240.000,149.820
P,33,41,32,40,B6,1,XP_r33_c41_B6,246.000,149.820
P,33,42,32,41,B6,1,XP_r33_c42_B6,252.000,149.820
P,33,43,32,42,B6,1,XP_r33_c43_B6,258.000,149.820
P,33,44,32,43,B6,1,XP_r33_c44_B6,264.000,149.820
P,33,45,32,44,B6,1,XP_r33_c45_B6,270.000,149.820
P,33,46,32,45,B6,1,XP_r33_c46_B6,276.000,149.820
P,33,47,32,46,B6,1,XP_r33_c47_B6,282.000,149.820
P,33,48,32,47,B6,1,XP_r33_c48_B6,288.000,149.820
P,33,49,32,48,B6,1,XP_r33_c49_B6,294.000,149.820
P,33,50,32,49,B6,1,XP_r33_c50_B6,300.000,149.820
P,33,51,32,50,B6,1,XP_r33_c51_B6,306.000,149.820
P,33,52,32,51,B6,1,XP_r33_c52_B6,312.000,149.820
P,33,53,32,52,B6,1,XP_r33_c53_B6,318.000,149.820
P,33,54,32,53,B6,1,XP_r33_c54_B6,324.000,149.820
P,33,55,32,54,B6,1,XP_r33_c55_B6,330.000,149.820
P,33,56,32,55,B6,1,XP_r33_c56_B6,336.000,149.820
P,33,57,32,56,B6,1,XP_r33_c57_B6,342.000,149.820
P,33,58,32,57,B6,1,XP_r33_c58_B6,348.000,149.820
P,33,59,32,58,B6,1,XP_r33_c59_B6,354.000,149.820
P,33,60,32,59,B6,1,XP_r33_c60_B6,360.000,149.820
P,33,61,32,60,B6,1,XP_r33_c61_B6,366.000,149.820
P,33,62,32,61,B6,1,XP_r33_c62_B6,372.000,149.820
P,33,63,32,62,B6,1,XP_r33_c63_B6,378.000,149.820
P,33,64,32,63,B6,1,XP_r33_c64_B6,384.000,149.820
P,33,65,,,EDGE,0,XP_r33_c65_EDGE,390.000,149.820
P,34,0,,,EDGE,0,XP_r34_c00_EDGE,0.000,154.360
P,34,1,33,0,B11,1,XP_r34_c01_B11,6.000,154.360
P,34,2,33,1,B7,1,XP_r34_c02_B7,12.000,154.360
P,34,3,33,2,B7,1,XP_r34_c03_B7,18.000,154.360
P,34,4,33,3,B7,1,XP_r34_c04_B7,24.000,154.360
P,34,5,33,4,B7,1,XP_r34_c05_B7,30.000,154.360
P,34,6,33,5,B7,1,XP_r34_c06_B7,36.000,154.360
P,34,7,33,6,B7,1,XP_r34_c07_B7,42.000,154.360
P,34,8,33,7,B7,1,XP_r34_c08_B7,48.000,154.360
P,34,9,33,8,B7,1,XP_r34_c09_B7,54.000,154.360
P,34,10,33,9,B7,1,XP_r34_c10_B7,60.000,154.360
P,34,11,33,10,B7,1,XP_r34_c11_B7,66.000,154.360
P,34,12,33,11,B7,1,XP_r34_c12_B7,72.000,154.360
P,34,13,33,12,B7,1,XP_r34_c13_B7,78.000,154.360
P,34,14,33,13,B7,1,XP_r34_c14_B7,84.000,154.360
P,34,15,33,14,B7,1,XP_r34_c15_B7,90.000,154.360
P,34,16,33,15,B7,1,XP_r34_c16_B7,96.000,154.360
P,34,17,33,16,B7,1,XP_r34_c17_B7,102.000,154.360
P,34,18,33,17,B7,1,XP_r34_c18_B7,108.000,154.360
P,34,19,33,18,B7,1,XP_r34_c19_B7,114.000,154.360
P,34,20,33,19,B7,1,XP_r34_c20_B7,120.000,154.360
P,34,21,33,20,B7,1,XP_r34_c21_B7,126.000,154.360
P,34,22,33,21,B7,1,XP_r34_c22_B7,132.000,154.360
P,34,23,33,22,B7,1,XP_r34_c23_B7,138.000,154.360
P,34,24,33,23,B7,1,XP_r34_c24_B7,144.000,154.360
P,34,25,33,24,B7,1,XP_r34_c25_B7,150.000,154.360
P,34,26,33,25,B7,1,XP_r34_c26_B7,156.000,154.360
P,34,27,33,26,B7,1,XP_r34_c27_B7,162.000,154.360
P,34,28,33,27,B7,1,XP_r34_c28_B7,168.000,154.360
P,34,29,33,28,B7,1,XP_r34_c29_B7,174.000,154.360
P,34,30,33,29,B7,1,XP_r34_c30_B7,180.000,154.360
P,34,31,33,30,B7,1,XP_r34_c31_B7,186.000,154.360
P,34,32,33,31,B7,1,XP_r34_c32_B7,192.000,154.360
P,34,33,33,32,B7,1,XP_r34_c33_B7,198.000,154.360
P,34,34,33,33,B7,1,XP_r34_c34_B7,204.000,154.360
P,34,35,33,34,B7,1,XP_r34_c35_B7,210.000,154.360
P,34,36,33,35,B7,1,XP_r34_c36_B7,216.000,154.360
P,34,37,33,36,B7,1,XP_r34_c37_B7,222.000,154.360
P,34,38,33,37,B7,1,XP_r34_c38_B7,228.000,154.360
P,34,39,33,38,B7,1,XP_r34_c39_B7,234.000,154.360
P,34,40,33,39,B7,1,XP_r34_c40_B7,240.000,154.360
P,34,41,33,40,B7,1,XP_r34_c41_B7,246.000,154.360
P,34,42,33,41,B7,1,XP_r34_c42_B7,252.000,154.360
P,34,43,33,42,B7,1,XP_r34_c43_B7,258.000,154.360
P,34,44,33,43,B7,1,XP_r34_c44_B7,264.000,154.360
P,34,45,33,44,B7,1,XP_r34_c45_B7,270.000,154.360
P,34,46,33,45,B7,1,XP_r34_c46_B7,276.000,154.360
P,34,47,33,46,B7,1,XP_r34_c47_B7,282.000,154.360
P,34,48,33,47,B7,1,XP_r34_c48_B7,288.000,154.360
P,34,49,33,48,B7,1,XP_r34_c49_B7,294.000,154.360
P,34,50,33,49,B7,1,XP_r34_c50_B7,300.000,154.360
P,34,51,33,50,B7,1,XP_r34_c51_B7,306.000,154.360
P,34,52,33,51,B7,1,XP_r34_c52_B7,312.000,154.360
P,34,53,33,52,B7,1,XP_r34_c53_B7,318.000,154.360
P,34,54,33,53,B7,1,XP_r34_c54_B7,324.000,154.360
P,34,55,33,54,B7,1,XP_r34_c55_B7,330.000,154.360
P,34,56,33,55,B7,1,XP_r34_c56_B7,336.000,154.360
P,34,57,33,56,B7,1,XP_r34_c57_B7,342.000,154.360
P,34,58,33,57,B7,1,XP_r34_c58_B7,348.000,154.360
P,34,59,33,58,B7,1,XP_r34_c59_B7,354.000,154.360
P,34,60,33,59,B7,1,XP_r34_c60_B7,360.000,154.360
P,34,61,33,60,B7,1,XP_r34_c61_B7,366.000,154.360
P,34,62,33,61,B7,1,XP_r34_c62_B7,372.000,154.360
