 time            od              hd              cm              v(acq)          v(sp)           v(sn)           i(vdd)         
 7.21400000e-07 -3.39315218e-01  7.30986185e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 7.26400000e-07 -3.39315218e-01  7.30986124e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 7.31400000e-07 -3.39315218e-01  7.30986065e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 7.36400000e-07 -3.39315218e-01  7.30986004e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 7.41400000e-07 -3.39315218e-01  7.30985941e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 7.46400000e-07 -3.39315218e-01  7.30985877e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 7.51400000e-07 -3.39315218e-01  7.30985814e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 7.56400000e-07 -3.39315218e-01  7.30985752e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 7.61400000e-07 -3.39315218e-01  7.30985690e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 7.66400000e-07 -3.39315218e-01  7.30985628e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 7.71400000e-07 -3.39315218e-01  7.30985567e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 7.76400000e-07 -3.39315218e-01  7.30985505e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 7.81400000e-07 -3.39315218e-01  7.30985443e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 7.86400000e-07 -3.39315218e-01  7.30985380e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 7.91400000e-07 -3.39315218e-01  7.30985318e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 7.96400000e-07 -3.39315218e-01  7.30985258e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
