 v-sweep         v(vx)           v(nmir)         v(tail)         m1_id           m2_id           m5_id          
-6.00000000e-04  8.31448433e-01  7.91941693e-01  2.14825140e-01  1.90757330e-05  1.89977630e-05  3.80734953e-05 
-5.00000000e-04  8.24843194e-01  7.91963911e-01  2.14798545e-01  1.90689766e-05  1.90041698e-05  3.80731456e-05 
-4.00000000e-04  8.18254365e-01  7.91986028e-01  2.14771882e-01  1.90622532e-05  1.90105426e-05  3.80727951e-05 
-3.00000000e-04  8.11682458e-01  7.92008043e-01  2.14745151e-01  1.90555628e-05  1.90168815e-05  3.80724435e-05 
-2.00000000e-04  8.05127991e-01  7.92029955e-01  2.14718352e-01  1.90489056e-05  1.90231861e-05  3.80720909e-05 
-1.00000000e-04  7.98591485e-01  7.92051764e-01  2.14691483e-01  1.90422819e-05  1.90294562e-05  3.80717374e-05 
-6.61634376e-17  7.92073469e-01  7.92073469e-01  2.14664546e-01  1.90356918e-05  1.90356918e-05  3.80713829e-05 
 1.00000000e-04  7.85574480e-01  7.92095069e-01  2.14637538e-01  1.90291355e-05  1.90418925e-05  3.80710273e-05 
 2.00000000e-04  7.79095057e-01  7.92116563e-01  2.14610460e-01  1.90226133e-05  1.90480583e-05  3.80706708e-05 
 3.00000000e-04  7.72635750e-01  7.92137951e-01  2.14583310e-01  1.90161253e-05  1.90541887e-05  3.80703132e-05 
 4.00000000e-04  7.66197112e-01  7.92159232e-01  2.14556090e-01  1.90096717e-05  1.90602836e-05  3.80699546e-05 
 5.00000000e-04  7.59779705e-01  7.92180404e-01  2.14528797e-01  1.90032529e-05  1.90663429e-05  3.80695950e-05 
 6.00000000e-04  7.53384098e-01  7.92201467e-01  2.14501431e-01  1.89968690e-05  1.90723661e-05  3.80692343e-05 
 7.00000000e-04  7.47010865e-01  7.92222420e-01  2.14473992e-01  1.89905203e-05  1.90783531e-05  3.80688726e-05 
 8.00000000e-04  7.40660589e-01  7.92243263e-01  2.14446479e-01  1.89842070e-05  1.90843036e-05  3.80685098e-05 
 9.00000000e-04  7.34333860e-01  7.92263993e-01  2.14418892e-01  1.89779294e-05  1.90902173e-05  3.80681460e-05 
