 time            v(vdd)          cm              v(xpga.xamp.bn) v(xpga.xamp.bp) v(xpga.xamp.start) i(vdd)         
 3.73069684e-06  1.80000000e+00  8.01464431e-01  6.33238330e-01  6.81049739e-01  4.22227284e-03 -5.41998327e-04 
 3.75069684e-06  1.80000000e+00  7.92166338e-01  6.33387792e-01  6.81197936e-01  4.20780092e-03 -5.22932719e-04 
 3.77069684e-06  1.80000000e+00  8.19923142e-01  6.33194689e-01  6.81762878e-01  4.21553266e-03 -5.00080284e-04 
 3.79069684e-06  1.80000000e+00  8.61055078e-01  6.32833194e-01  6.82380938e-01  4.23518650e-03 -4.84507483e-04 
 3.81069684e-06  1.80000000e+00  9.03849432e-01  6.32466253e-01  6.82910704e-01  4.25753858e-03 -4.76618773e-04 
 3.83069684e-06  1.80000000e+00  9.44918302e-01  6.32160311e-01  6.83331497e-01  4.27611044e-03 -4.77535252e-04 
 3.85069684e-06  1.80000000e+00  9.79279071e-01  6.31944020e-01  6.83597959e-01  4.29060233e-03 -4.87264603e-04 
 3.87069684e-06  1.80000000e+00  9.88069601e-01  6.31894397e-01  6.83491425e-01  4.29628528e-03 -5.07268692e-04 
 3.89069684e-06  1.80000000e+00  9.46137240e-01  6.32152622e-01  6.82758541e-01  4.28658461e-03 -5.30210050e-04 
 3.91069684e-06  1.80000000e+00  8.67231872e-01  6.32694488e-01  6.81705526e-01  4.25710453e-03 -5.45560868e-04 
 3.93069684e-06  1.80000000e+00  8.04596213e-01  6.33207990e-01  6.81069279e-01  4.22448382e-03 -5.43020638e-04 
 3.95069684e-06  1.80000000e+00  7.91195733e-01  6.33389917e-01  6.81163869e-01  4.20808679e-03 -5.24859968e-04 
 3.97069684e-06  1.80000000e+00  8.16842133e-01  6.33219868e-01  6.81710208e-01  4.21429922e-03 -5.01779869e-04 
 3.99069684e-06  1.80000000e+00  8.57492685e-01  6.32865110e-01  6.82332158e-01  4.23331088e-03 -4.85509402e-04 
 4.01069684e-06  1.80000000e+00  9.00318983e-01  6.32494925e-01  6.82870556e-01  4.25580523e-03 -4.76952453e-04 
 4.03069684e-06  1.80000000e+00  9.41629778e-01  6.32182875e-01  6.83300946e-01  4.27468025e-03 -4.77151229e-04 
 4.05069684e-06  1.80000000e+00  9.76985942e-01  6.31957515e-01  6.83585195e-01  4.28966475e-03 -4.86042302e-04 
 4.07069684e-06  1.80000000e+00  9.89032529e-01  6.31888647e-01  6.83522626e-01  4.29624962e-03 -5.05353617e-04 
 4.09069684e-06  1.80000000e+00  9.51595219e-01  6.32117964e-01  6.82840791e-01  4.28821691e-03 -5.28418180e-04 
 4.11069684e-06  1.80000000e+00  8.73931659e-01  6.32645060e-01  6.81786609e-01  4.25998249e-03 -5.44884152e-04 
 4.13069684e-06  1.80000000e+00  8.08072086e-01  6.33175397e-01  6.81094014e-01  4.22680513e-03 -5.43921134e-04 
 4.15069684e-06  1.80000000e+00  7.90497718e-01  6.33389571e-01  6.81133008e-01  4.20852852e-03 -5.26751200e-04 
 4.17069684e-06  1.80000000e+00  8.13864431e-01  6.33243711e-01  6.81658097e-01  4.21315931e-03 -5.03519019e-04 
 4.19069684e-06  1.80000000e+00  8.53953666e-01  6.32896858e-01  6.82282947e-01  4.23146143e-03 -4.86563394e-04 
 4.21069684e-06  1.80000000e+00  8.96792941e-01  6.32523897e-01  6.82829861e-01  4.25405330e-03 -4.77336946e-04 
 4.23069684e-06  1.80000000e+00  9.38322788e-01  6.32205895e-01  6.83269649e-01  4.27323007e-03 -4.76831041e-04 
 4.25069684e-06  1.80000000e+00  9.74558459e-01  6.31971931e-01  6.83570303e-01  4.28867963e-03 -4.84893851e-04 
 4.27069684e-06  1.80000000e+00  9.89638284e-01  6.31884974e-01  6.83549216e-01  4.29611545e-03 -5.03480272e-04 
 4.29069684e-06  1.80000000e+00  9.56732950e-01  6.32085645e-01  6.82919877e-01  4.28969645e-03 -5.26583042e-04 
 4.31069684e-06  1.80000000e+00  8.80703270e-01  6.32595827e-01  6.81870146e-01  4.26281062e-03 -5.44092510e-04 
 4.33069684e-06  1.80000000e+00  8.11892966e-01  6.33140587e-01  6.81124008e-01  4.22923182e-03 -5.44697881e-04 
 4.35069684e-06  1.80000000e+00  7.90085323e-01  6.33386690e-01  6.81105549e-01  4.20913011e-03 -5.28601848e-04 
 4.37069684e-06  1.80000000e+00  8.10996733e-01  6.33266148e-01  6.81606614e-01  4.21211637e-03 -5.05297856e-04 
 4.39069684e-06  1.80000000e+00  8.50434940e-01  6.32928423e-01  6.82233240e-01  4.22964085e-03 -4.87672134e-04 
 4.41069684e-06  1.80000000e+00  8.93265822e-01  6.32553207e-01  6.82788544e-01  4.25228024e-03 -4.77773021e-04 
 4.43069684e-06  1.80000000e+00  9.34994374e-01  6.32229402e-01  6.83237578e-01  4.27175828e-03 -4.76573210e-04 
 4.45069684e-06  1.80000000e+00  9.72007395e-01  6.31987233e-01  6.83553437e-01  4.28764717e-03 -4.83817477e-04 
 4.47069684e-06  1.80000000e+00  9.89900370e-01  6.31883287e-01  6.83571346e-01  4.29588847e-03 -5.01650701e-04 
 4.49069684e-06  1.80000000e+00  9.61536738e-01  6.32055694e-01  6.82995566e-01  4.29102415e-03 -5.24708663e-04 
 4.51069684e-06  1.80000000e+00  8.87523790e-01  6.32546936e-01  6.81955849e-01  4.26558057e-03 -5.43187622e-04 
 4.53069684e-06  1.80000000e+00  8.16057876e-01  6.33103631e-01  6.81159312e-01  4.23175790e-03 -5.45348926e-04 
 4.55069684e-06  1.80000000e+00  7.89972276e-01  6.33381211e-01  6.81081701e-01  4.20989389e-03 -5.30406074e-04 
 4.57069684e-06  1.80000000e+00  8.08247571e-01  6.33287098e-01  6.81555856e-01  4.21117584e-03 -5.07115382e-04 
 4.59069684e-06  1.80000000e+00  8.46934823e-01  6.32959778e-01  6.82182991e-01  4.22785126e-03 -4.88837878e-04 
 4.61069684e-06  1.80000000e+00  8.89733105e-01  6.32582883e-01  6.82746538e-01  4.25048531e-03 -4.78261538e-04 
 4.63069684e-06  1.80000000e+00  9.31642059e-01  6.32253424e-01  6.83204705e-01  4.27026238e-03 -4.76376400e-04 
 4.65069684e-06  1.80000000e+00  9.69342724e-01  6.32003391e-01  6.83534737e-01  4.28656846e-03 -4.82811731e-04 
 4.67069684e-06  1.80000000e+00  9.89832784e-01  6.31883498e-01  6.83589174e-01  4.29557313e-03 -4.99867067e-04 
 4.69069684e-06  1.80000000e+00  9.65993950e-01  6.32028137e-01  6.83067634e-01  4.29220202e-03 -5.22799482e-04 
 4.71069684e-06  1.80000000e+00  8.94364106e-01  6.32498578e-01  6.82043344e-01  4.26828191e-03 -5.42173224e-04 
 4.73069684e-06  1.80000000e+00  8.20558460e-01  6.33064611e-01  6.81199905e-01  4.23437501e-03 -5.45870783e-04 
 4.75069684e-06  1.80000000e+00  7.90173738e-01  6.33373073e-01  6.81061733e-01  4.21082331e-03 -5.32156184e-04 
 4.77069684e-06  1.80000000e+00  8.05631491e-01  6.33306436e-01  6.81506021e-01  4.21034329e-03 -5.08968270e-04 
 4.79069684e-06  1.80000000e+00  8.43457482e-01  6.32990837e-01  6.82132232e-01  4.22610004e-03 -4.90061893e-04 
 4.81069684e-06  1.80000000e+00  8.86195484e-01  6.32612912e-01  6.82703833e-01  4.24866898e-03 -4.78803333e-04 
 4.83069684e-06  1.80000000e+00  9.28267770e-01  6.32277956e-01  6.83171042e-01  4.26874333e-03 -4.76240303e-04 
 4.85069684e-06  1.80000000e+00  9.66576554e-01  6.32020362e-01  6.83514342e-01  4.28544447e-03 -4.81876953e-04 
 4.87069684e-06  1.80000000e+00  9.89449506e-01  6.31885525e-01  6.83602837e-01  4.29517478e-03 -4.98134191e-04 
 4.89069684e-06  1.80000000e+00  9.70086660e-01  6.32003033e-01  6.83135771e-01  4.29322971e-03 -5.20862735e-04 
 4.91069684e-06  1.80000000e+00  9.01188996e-01  6.32450974e-01  6.82132176e-01  4.27090269e-03 -5.41052491e-04 
 4.93069684e-06  1.80000000e+00  8.25384176e-01  6.33023680e-01  6.81245743e-01  4.23707195e-03 -5.46261285e-04 
 4.95069684e-06  1.80000000e+00  7.90702659e-01  6.33362242e-01  6.81045891e-01  4.21191814e-03 -5.33844188e-04 
 4.97069684e-06  1.80000000e+00  8.03161490e-01  6.33324026e-01  6.81457297e-01  4.20962590e-03 -5.10851676e-04 
 4.99069684e-06  1.80000000e+00  8.40005950e-01  6.33021518e-01  6.82080997e-01  4.22439355e-03 -4.91344508e-04 
 5.01069684e-06  1.80000000e+00  8.82652346e-01  6.32643279e-01  6.82660416e-01  4.24683216e-03 -4.79398570e-04 
 5.03069684e-06  1.80000000e+00  9.24872087e-01  6.32302996e-01  6.83136596e-01  4.26720157e-03 -4.76163697e-04 
 5.05069684e-06  1.80000000e+00  9.63719522e-01  6.32038105e-01  6.83492392e-01  4.28427651e-03 -4.81012187e-04 
 5.07069684e-06  1.80000000e+00  9.88767566e-01  6.31889266e-01  6.83612524e-01  4.29469889e-03 -4.96455220e-04 
 5.09069684e-06  1.80000000e+00  9.73804606e-01  6.31980393e-01  6.83199770e-01  4.29410975e-03 -5.18904806e-04 
 5.11069684e-06  1.80000000e+00  9.07965654e-01  6.32404315e-01  6.82221904e-01  4.27343303e-03 -5.39829704e-04 
 5.13069684e-06  1.80000000e+00  8.30521321e-01  6.32980988e-01  6.81296726e-01  4.23983758e-03 -5.46519308e-04 
 5.15069684e-06  1.80000000e+00  7.91571496e-01  6.33348661e-01  6.81034411e-01  4.21317887e-03 -5.35460771e-04 
 5.17069684e-06  1.80000000e+00  8.00853717e-01  6.33339794e-01  6.81409903e-01  4.20903014e-03 -5.12761054e-04 
 5.19069684e-06  1.80000000e+00  8.36586353e-01  6.33051733e-01  6.82029329e-01  4.22273448e-03 -4.92686474e-04 
 5.21069684e-06  1.80000000e+00  8.79105167e-01  6.32673964e-01  6.82616273e-01  4.24498015e-03 -4.80048450e-04 
 5.23069684e-06  1.80000000e+00  9.21456974e-01  6.32328546e-01  6.83101367e-01  4.26563380e-03 -4.76146228e-04 
 5.25069684e-06  1.80000000e+00  9.60781913e-01  6.32056590e-01  6.83468993e-01  4.28306848e-03 -4.80217820e-04 
 5.27069684e-06  1.80000000e+00  9.87803599e-01  6.31894643e-01  6.83618403e-01  4.29414698e-03 -4.94834234e-04 
 5.29069684e-06  1.80000000e+00  9.77136113e-01  6.31960244e-01  6.83259390e-01  4.29484620e-03 -5.16933506e-04 
 5.31069684e-06  1.80000000e+00  9.14655520e-01  6.32358836e-01  6.82312002e-01  4.27585907e-03 -5.38509783e-04 
 5.33069684e-06  1.80000000e+00  8.35950579e-01  6.32936730e-01  6.81352693e-01  4.24265983e-03 -5.46643574e-04 
 5.35069684e-06  1.80000000e+00  7.92790550e-01  6.33332330e-01  6.81027523e-01  4.21460166e-03 -5.36997395e-04 
 5.37069684e-06  1.80000000e+00  7.98724226e-01  6.33353600e-01  6.81364083e-01  4.20856411e-03 -5.14689600e-04 
 5.39069684e-06  1.80000000e+00  8.33205405e-01  6.33081373e-01  6.81977313e-01  4.22112963e-03 -4.94086979e-04 
 5.41069684e-06  1.80000000e+00  8.75555845e-01  6.32704924e-01  6.82571420e-01  4.24311662e-03 -4.80753185e-04 
 5.43069684e-06  1.80000000e+00  9.18024693e-01  6.32354591e-01  6.83065377e-01  4.26404051e-03 -4.76186892e-04 
 5.45069684e-06  1.80000000e+00  9.57773783e-01  6.32075774e-01  6.83444266e-01  4.28182264e-03 -4.79493346e-04 
 5.47069684e-06  1.80000000e+00  9.86576847e-01  6.31901556e-01  6.83620688e-01  4.29352367e-03 -4.93274521e-04 
 5.49069684e-06  1.80000000e+00  9.80075213e-01  6.31942574e-01  6.83314468e-01  4.29544318e-03 -5.14956531e-04 
 5.51069684e-06  1.80000000e+00  9.21221716e-01  6.32314742e-01  6.82401954e-01  4.27817084e-03 -5.37098549e-04 
 5.53069684e-06  1.80000000e+00  8.41649357e-01  6.32891112e-01  6.81413428e-01  4.24552466e-03 -5.46634268e-04 
 5.55069684e-06  1.80000000e+00  7.94367189e-01  6.33313261e-01  6.81025423e-01  4.21618300e-03 -5.38445904e-04 
 5.57069684e-06  1.80000000e+00  7.96788793e-01  6.33365336e-01  6.81320084e-01  4.20823379e-03 -5.16630295e-04 
 5.59069684e-06  1.80000000e+00  8.29870327e-01  6.33110330e-01  6.81925038e-01  4.21958531e-03 -4.95545007e-04 
 5.61069684e-06  1.80000000e+00  8.72006256e-01  6.32736117e-01  6.82525868e-01  4.24124569e-03 -4.81513029e-04 
 5.63069684e-06  1.80000000e+00  9.14577213e-01  6.32381116e-01  6.83028640e-01  4.26242188e-03 -4.76284668e-04 
 5.65069684e-06  1.80000000e+00  9.54704079e-01  6.32095623e-01  6.83418314e-01  4.28054126e-03 -4.78838014e-04 
 5.67069684e-06  1.80000000e+00  9.85107367e-01  6.31909906e-01  6.83619607e-01  4.29283312e-03 -4.91778741e-04 
 5.69069684e-06  1.80000000e+00  9.82620085e-01  6.31927350e-01  6.83364898e-01  4.29590592e-03 -5.12981374e-04 
 5.71069684e-06  1.80000000e+00  9.27629082e-01  6.32272221e-01  6.82491253e-01  4.28035963e-03 -5.35602235e-04 
 5.73069684e-06  1.80000000e+00  8.47592795e-01  6.32844354e-01  6.81478674e-01  4.24841796e-03 -5.46492484e-04 
 5.75069684e-06  1.80000000e+00  7.96306515e-01  6.33291481e-01  6.81028276e-01  4.21791802e-03 -5.39798923e-04 
 5.77069684e-06  1.80000000e+00  7.95062831e-01  6.33374904e-01  6.81278151e-01  4.20804464e-03 -5.18575861e-04 
 5.79069684e-06  1.80000000e+00  8.26588677e-01  6.33138495e-01  6.81872599e-01  4.21810742e-03 -4.97059274e-04 
 5.81069684e-06  1.80000000e+00  8.68458067e-01  6.32767497e-01  6.82479628e-01  4.23937178e-03 -4.82328282e-04 
 5.83069684e-06  1.80000000e+00  9.11114865e-01  6.32408120e-01  6.82991155e-01  4.26077747e-03 -4.76438819e-04 
 5.85069684e-06  1.80000000e+00  9.51578238e-01  6.32116105e-01  6.83391203e-01  4.27922590e-03 -4.78250941e-04 
 5.87069684e-06  1.80000000e+00  9.83413719e-01  6.31919605e-01  6.83615384e-01  4.29207916e-03 -4.90348591e-04 
 5.89069684e-06  1.80000000e+00  9.84772826e-01  6.31914523e-01  6.83410636e-01  4.29623952e-03 -5.11014279e-04 
 5.91069684e-06  1.80000000e+00  9.33847416e-01  6.32231421e-01  6.82579457e-01  4.28241965e-03 -5.34026375e-04 
 5.93069684e-06  1.80000000e+00  8.53757973e-01  6.32796653e-01  6.81548187e-01  4.25132665e-03 -5.46219579e-04 
 5.95069684e-06  1.80000000e+00  7.98613778e-01  6.33267015e-01  6.81036236e-01  4.21980275e-03 -5.41050268e-04 
 5.97069684e-06  1.80000000e+00  7.93561662e-01  6.33382211e-01  6.81238519e-01  4.20800158e-03 -5.20519787e-04 
 5.99069684e-06  1.80000000e+00  8.23367515e-01  6.33165771e-01  6.81820080e-01  4.21670170e-03 -4.98629201e-04 
 6.01069684e-06  1.80000000e+00  8.64911501e-01  6.32799031e-01  6.82432688e-01  4.23749837e-03 -4.83199964e-04 
 6.03069684e-06  1.80000000e+00  9.07640694e-01  6.32435575e-01  6.82952953e-01  4.25910767e-03 -4.76647983e-04 
 6.05069684e-06  1.80000000e+00  9.48407805e-01  6.32137208e-01  6.83363069e-01  4.27787908e-03 -4.77730628e-04 
 6.07069684e-06  1.80000000e+00  9.81519314e-01  6.31930537e-01  6.83608277e-01  4.29126457e-03 -4.88985982e-04 
 6.09069684e-06  1.80000000e+00  9.86537666e-01  6.31904031e-01  6.83451634e-01  4.29645296e-03 -5.09063739e-04 
 6.11069684e-06  1.80000000e+00  9.39839697e-01  6.32192533e-01  6.82666003e-01  4.28434101e-03 -5.32379491e-04 
 6.13069684e-06  1.80000000e+00  8.60108695e-01  6.32748293e-01  6.81621547e-01  4.25423524e-03 -5.45818747e-04 
 6.15069684e-06  1.80000000e+00  8.01285225e-01  6.33239967e-01  6.81049372e-01  4.22182573e-03 -5.42193081e-04 
 6.17069684e-06  1.80000000e+00  7.92299814e-01  6.33387184e-01  6.81201454e-01  4.20810959e-03 -5.22452290e-04 
 6.19069684e-06  1.80000000e+00  8.20217552e-01  6.33192034e-01  6.81767639e-01  4.21537315e-03 -5.00250858e-04 
 6.21069684e-06  1.80000000e+00  8.61370900e-01  6.32830638e-01  6.82385101e-01  4.23563314e-03 -4.84127166e-04 
 6.23069684e-06  1.80000000e+00  9.04154939e-01  6.32463477e-01  6.82914031e-01  4.25741194e-03 -4.76911327e-04 
 6.25069684e-06  1.80000000e+00  9.45194470e-01  6.32158888e-01  6.83333931e-01  4.27650313e-03 -4.77276116e-04 
 6.27069684e-06  1.80000000e+00  9.79440859e-01  6.31942631e-01  6.83598505e-01  4.29039300e-03 -4.87691627e-04 
 6.29069684e-06  1.80000000e+00  9.87923075e-01  6.31895792e-01  6.83487953e-01  4.29655119e-03 -5.07134884e-04 
 6.31069684e-06  1.80000000e+00  9.45582771e-01  6.32155649e-01  6.82750531e-01  4.28612232e-03 -5.30666950e-04 
 6.33069684e-06  1.80000000e+00  8.66622171e-01  6.32699454e-01  6.81698489e-01  4.25713148e-03 -5.45292228e-04 
 6.35069684e-06  1.80000000e+00  8.04323996e-01  6.33210373e-01  6.81067800e-01  4.22398320e-03 -5.43223119e-04 
 6.37069684e-06  1.80000000e+00  7.91292519e-01  6.33389740e-01  6.81167186e-01  4.20837220e-03 -5.24367384e-04 
 6.39069684e-06  1.80000000e+00  8.17146627e-01  6.33217191e-01  6.81715363e-01  4.21412788e-03 -5.01923908e-04 
 6.41069684e-06  1.80000000e+00  8.57835770e-01  6.32862288e-01  6.82336839e-01  4.23377877e-03 -4.85111654e-04 
 6.43069684e-06  1.80000000e+00  9.00656862e-01  6.32491828e-01  6.82874370e-01  4.25569019e-03 -4.77228754e-04 
 6.45069684e-06  1.80000000e+00  9.41942363e-01  6.32181150e-01  6.83303838e-01  4.27509784e-03 -4.76886191e-04 
 6.47069684e-06  1.80000000e+00  9.77195777e-01  6.31955812e-01  6.83586274e-01  4.28946687e-03 -4.86465992e-04 
 6.49069684e-06  1.80000000e+00  9.88937748e-01  6.31889731e-01  6.83519640e-01  4.29654061e-03 -5.05233339e-04 
 6.51069684e-06  1.80000000e+00  9.51050134e-01  6.32120886e-01  6.82832626e-01  4.28775966e-03 -5.28895160e-04 
 6.53069684e-06  1.80000000e+00  8.73268174e-01  6.32650364e-01  6.81778653e-01  4.26000212e-03 -5.44642652e-04 
 6.55069684e-06  1.80000000e+00  8.07728163e-01  6.33178311e-01  6.81091590e-01  4.22626704e-03 -5.44135485e-04 
 6.57069684e-06  1.80000000e+00  7.90555179e-01  6.33389803e-01  6.81135972e-01  4.20879334e-03 -5.26256939e-04 
 6.59069684e-06  1.80000000e+00  8.14165412e-01  6.33241128e-01  6.81663394e-01  4.21297172e-03 -5.03645923e-04 
 6.61069684e-06  1.80000000e+00  8.54308225e-01  6.32893920e-01  6.82287913e-01  4.23194061e-03 -4.86154200e-04 
 6.63069684e-06  1.80000000e+00  8.97146826e-01  6.32520620e-01  6.82833963e-01  4.25394252e-03 -4.77600031e-04 
 6.65069684e-06  1.80000000e+00  9.38654956e-01  6.32203983e-01  6.83272825e-01  4.27366415e-03 -4.76559817e-04 
 6.67069684e-06  1.80000000e+00  9.74800485e-01  6.31970011e-01  6.83571783e-01  4.28848842e-03 -4.85309588e-04 
 6.69069684e-06  1.80000000e+00  9.89592051e-01  6.31885770e-01  6.83546769e-01  4.29642739e-03 -5.03364704e-04 
 6.71069684e-06  1.80000000e+00  9.56217151e-01  6.32088344e-01  6.82911896e-01  4.28925023e-03 -5.27070835e-04 
 6.73069684e-06  1.80000000e+00  8.80014877e-01  6.32601251e-01  6.81861651e-01  4.26283387e-03 -5.43872997e-04 
 6.75069684e-06  1.80000000e+00  8.11493823e-01  6.33143876e-01  6.81120788e-01  4.22866849e-03 -5.44925803e-04 
 6.77069684e-06  1.80000000e+00  7.90103435e-01  6.33387300e-01  6.81108078e-01  4.20937639e-03 -5.28112518e-04 
 6.79069684e-06  1.80000000e+00  8.11286012e-01  6.33263725e-01  6.81611892e-01  4.21191100e-03 -5.05413980e-04 
 6.81069684e-06  1.80000000e+00  8.50791202e-01  6.32925465e-01  6.82238342e-01  4.23012435e-03 -4.87255609e-04 
 6.83069684e-06  1.80000000e+00  8.93625533e-01  6.32549842e-01  6.82792804e-01  4.25216960e-03 -4.78025204e-04 
 6.85069684e-06  1.80000000e+00  9.35335434e-01  6.32227379e-01  6.83240923e-01  4.27220278e-03 -4.76296131e-04 
 6.87069684e-06  1.80000000e+00  9.72270364e-01  6.31985166e-01  6.83555216e-01  4.28745987e-03 -4.84222937e-04 
 6.89069684e-06  1.80000000e+00  9.89897686e-01  6.31883825e-01  6.83569435e-01  4.29621728e-03 -5.01534483e-04 
 6.91069684e-06  1.80000000e+00  9.61060796e-01  6.32058114e-01  6.82987965e-01  4.29059217e-03 -5.25201012e-04 
 6.93069684e-06  1.80000000e+00  8.86828297e-01  6.32552351e-01  6.81947060e-01  4.26561321e-03 -5.42986565e-04 
 6.95069684e-06  1.80000000e+00  8.15614425e-01  6.33107180e-01  6.81155407e-01  4.23117778e-03 -5.45590121e-04 
 6.97069684e-06  1.80000000e+00  7.89952852e-01  6.33382165e-01  6.81083777e-01  4.21012396e-03 -5.29925211e-04 
 6.99069684e-06  1.80000000e+00  8.08522040e-01  6.33284859e-01  6.81561043e-01  4.21095255e-03 -5.07224397e-04 
 7.01069684e-06  1.80000000e+00  8.47288692e-01  6.32956842e-01  6.82188160e-01  4.22833606e-03 -4.88416527e-04 
 7.03069684e-06  1.80000000e+00  8.90094227e-01  6.32579476e-01  6.82750894e-01  4.25037284e-03 -4.78504483e-04 
 7.05069684e-06  1.80000000e+00  9.31986970e-01  6.32251327e-01  6.83208159e-01  4.27071429e-03 -4.76094393e-04 
 7.07069684e-06  1.80000000e+00  9.69619923e-01  6.32001220e-01  6.83536742e-01  4.28638348e-03 -4.83206564e-04 
 7.09069684e-06  1.80000000e+00  9.89867840e-01  6.31883812e-01  6.83587753e-01  4.29591566e-03 -4.99748089e-04 
 7.11069684e-06  1.80000000e+00  9.65559961e-01  6.32030274e-01  6.83060477e-01  4.29178459e-03 -5.23293153e-04 
 7.13069684e-06  1.80000000e+00  8.93672139e-01  6.32503909e-01  6.82034417e-01  4.26832650e-03 -5.41987134e-04 
 7.15069684e-06  1.80000000e+00  8.20080105e-01  6.33068357e-01  6.81195420e-01  4.23378397e-03 -5.46125024e-04 
 7.17069684e-06  1.80000000e+00  7.90118357e-01  6.33374341e-01  6.81063342e-01  4.21103764e-03 -5.31685674e-04 
 7.19069684e-06  1.80000000e+00  8.05888451e-01  6.33304398e-01  6.81511056e-01  4.21010351e-03 -5.09072591e-04 
 7.21069684e-06  1.80000000e+00  8.43805813e-01  6.32987957e-01  6.82137415e-01  4.22658221e-03 -4.89637278e-04 
 7.23069684e-06  1.80000000e+00  8.86554763e-01  6.32609495e-01  6.82708238e-01  4.24855446e-03 -4.79038134e-04 
 7.25069684e-06  1.80000000e+00  9.28612873e-01  6.32275815e-01  6.83174561e-01  4.26919923e-03 -4.75953887e-04 
 7.27069684e-06  1.80000000e+00  9.66862938e-01  6.32018117e-01  6.83516519e-01  4.28526168e-03 -4.82260938e-04 
 7.29069684e-06  1.80000000e+00  9.89517447e-01  6.31885643e-01  6.83601862e-01  4.29552764e-03 -4.98010770e-04 
 7.31069684e-06  1.80000000e+00  9.69696144e-01  6.32004886e-01  6.83129106e-01  4.29282770e-03 -5.21355159e-04 
 7.33069684e-06  1.80000000e+00  9.00508121e-01  6.32456169e-01  6.82123225e-01  4.27096015e-03 -5.40879103e-04 
 7.35069684e-06  1.80000000e+00  8.24877204e-01  6.33027569e-01  6.81240750e-01  4.23647480e-03 -5.46527829e-04 
 7.37069684e-06  1.80000000e+00  7.90613551e-01  6.33363784e-01  6.81047041e-01  4.21211771e-03 -5.33384337e-04 
 7.39069684e-06  1.80000000e+00  8.03401152e-01  6.33322211e-01  6.81462161e-01  4.20937113e-03 -5.10953044e-04 
 7.41069684e-06  1.80000000e+00  8.40348704e-01  6.33018709e-01  6.82086172e-01  4.22486955e-03 -4.90917752e-04 
 7.43069684e-06  1.80000000e+00  8.83009523e-01  6.32639865e-01  6.82664851e-01  4.24671747e-03 -4.79626387e-04 
 7.45069684e-06  1.80000000e+00  9.25216582e-01  6.32300824e-01  6.83140157e-01  4.26765817e-03 -4.75873838e-04 
 7.47069684e-06  1.80000000e+00  9.64012458e-01  6.32035808e-01  6.83494697e-01  4.28409707e-03 -4.81386349e-04 
